cve,zdi_date,edb_date,published_date,has_reference_to_edb_in_nist
cve-2014-3787,,,2014-05-19,f
cve-2014-3937,,,2014-06-02,f
cve-2014-3960,,,2014-06-04,f
cve-2014-4335,,,2014-06-19,f
cve-2014-4853,,,2014-07-10,f
cve-2014-4962,,,2014-07-15,f
cve-2014-5457,,,2014-08-25,f
cve-2014-8076,,,2014-10-09,f
cve-2014-8079,,,2014-10-09,f
cve-2014-8302,,,2014-10-16,f
cve-2014-4852,,2014-07-07,2014-07-10,f
cve-2010-2779,2010-07-20,,2011-01-28,f
cve-2009-0809,,,2009-03-04,f
cve-2014-8306,,,2014-10-16,f
cve-2014-8308,,,2014-10-16,f
cve-2014-8309,,,2014-10-16,f
cve-2014-8315,,,2014-10-16,f
cve-2014-8950,,,2014-11-16,f
cve-2014-9001,,,2014-11-20,f
cve-2009-0722,,2009-02-10,2009-02-24,f
cve-2011-3483,,2011-09-08,2011-09-20,f
cve-2010-5289,,2010-04-03,2013-08-24,t
cve-2011-1434,,,2011-05-03,f
cve-2011-0161,,,2011-03-11,f
cve-2009-4459,,,2009-12-30,t
cve-2014-9153,,,2014-12-01,f
cve-2014-9177,,,2014-12-02,f
cve-2014-9344,,,2014-12-08,f
cve-2014-9418,,,2014-12-24,f
cve-2014-9302,,2014-07-16,2014-12-07,f
cve-2011-0468,,,2011-04-01,f
cve-2011-0543,,,2011-09-02,f
cve-2010-1050,,,2010-03-22,t
cve-2014-0625,,,2014-02-17,f
cve-2013-1245,,,2013-05-15,f
cve-2010-1955,,2010-04-14,2010-05-18,t
cve-2011-0591,2011-02-08,,2011-02-10,f
cve-2014-6777,,,2014-09-28,f
cve-2014-1325,,,2014-07-01,f
cve-2014-2465,,,2014-04-15,f
cve-2010-2616,,2010-06-29,2010-07-01,f
cve-2011-0866,,,2011-06-14,f
cve-2011-0871,,,2011-06-14,f
cve-2014-3507,,,2014-08-13,f
cve-2014-0647,,,2014-01-27,f
cve-2014-9250,,,2014-12-15,f
cve-2009-4435,,2009-12-18,2009-12-28,t
cve-2009-3170,,2009-09-01,2009-09-11,f
cve-2012-2913,,2012-05-15,2012-05-21,f
cve-2013-6644,,,2014-01-16,f
cve-2012-0410,,,2012-07-05,f
cve-2009-4498,,2009-12-14,2009-12-31,f
cve-2014-0652,,,2014-01-08,f
cve-2011-1059,,,2011-02-22,f
cve-2011-1411,,,2011-09-02,f
cve-2011-1413,,,2011-03-10,f
cve-2011-1450,,,2011-05-03,f
cve-2013-4208,,,2013-08-19,f
cve-2009-5111,,,2011-12-27,f
cve-2014-0636,,,2014-04-11,f
cve-2014-0743,,,2014-02-26,f
cve-2014-0767,2014-04-10,,2014-04-11,f
cve-2010-4797,,2010-10-08,2011-04-26,t
cve-2011-1454,,,2011-05-03,f
cve-2011-1645,,,2011-05-31,f
cve-2011-1719,,,2011-04-26,f
cve-2014-9270,,,2014-12-08,f
cve-2014-0822,,,2014-02-06,f
cve-2014-5176,,,2014-07-31,f
cve-2014-0870,,,2014-07-07,f
cve-2014-0889,,,2014-07-29,f
cve-2014-0893,,,2014-05-26,f
cve-2014-1201,,,2014-01-15,f
cve-2014-1253,,,2014-02-13,f
cve-2010-4925,,2010-08-05,2011-10-09,t
cve-2011-1754,,,2011-06-20,f
cve-2009-5092,,,2011-09-09,f
cve-2014-1263,,,2014-02-26,f
cve-2014-1679,,,2015-01-05,f
cve-2014-1335,,,2014-05-22,f
cve-2014-1342,,,2014-05-22,f
cve-2014-1371,2014-07-18,,2014-07-01,f
cve-2011-1863,,,2011-06-14,f
cve-2010-4663,,,2011-06-08,f
cve-2014-1421,,,2014-11-25,f
cve-2014-1424,,,2014-11-24,f
cve-2014-1591,,,2014-12-11,f
cve-2014-3307,,,2014-07-02,f
cve-2011-0459,,,2011-10-04,f
cve-2011-0789,,,2011-04-19,f
cve-2011-0939,,,2011-10-03,f
cve-2011-1310,,,2011-03-08,f
cve-2009-1069,,,2009-03-24,f
cve-2014-1754,,,2014-05-14,f
cve-2014-1788,,,2014-06-10,f
cve-2014-1932,,,2014-04-17,f
cve-2009-0849,,2009-03-02,2009-03-09,f
cve-2013-6233,,,2014-03-07,t
cve-2011-3371,,,2011-10-02,f
cve-2015-6555,,,2015-11-11,f
cve-2014-1950,,,2014-02-14,f
cve-2009-1322,,,2009-04-17,f
cve-2014-1980,,,2014-08-13,f
cve-2014-1998,,,2014-06-05,f
cve-2014-8997,,2014-11-13,2014-11-20,t
cve-2014-2038,,,2014-02-27,f
cve-2009-2552,,2009-07-17,2009-07-20,f
cve-2013-4247,,,2013-08-24,f
cve-2014-2059,,,2014-02-28,f
cve-2014-2133,,,2014-05-08,f
cve-2014-2248,,,2014-03-16,f
cve-2014-2282,,,2014-03-10,f
cve-2009-2672,,,2009-08-05,f
cve-2009-1460,,,2009-04-28,f
cve-2011-2127,2011-12-17,,2011-06-16,f
cve-2011-2193,,,2011-06-24,f
cve-2014-2310,,,2014-04-17,f
cve-2014-2350,,,2014-05-22,f
cve-2014-2378,,,2014-09-05,f
cve-2009-1499,,2009-04-08,2009-05-01,f
cve-2009-1319,,2009-04-14,2009-04-17,f
cve-2009-1644,,2009-05-07,2009-05-15,f
cve-2009-1568,,2010-05-09,2009-12-08,f
cve-2011-2477,,,2011-06-14,f
cve-2011-2591,,,2011-08-05,f
cve-2011-4034,,,2011-12-02,f
cve-2017-6491,,,2017-03-05,f
cve-2009-5064,,,2011-03-30,f
cve-2016-10310,,,2017-04-10,f
cve-2014-2389,,,2014-04-11,f
cve-2014-2440,,,2014-04-15,f
cve-2014-2510,,,2014-07-08,f
cve-2011-0736,,,2011-02-01,f
cve-2011-4136,,,2011-10-19,f
cve-2013-4302,,,2013-10-26,f
cve-2013-4339,,,2013-09-12,f
cve-2017-6497,,,2017-03-05,f
cve-2014-2612,,,2014-06-28,f
cve-2011-1364,,,2011-10-30,f
cve-2011-1412,,,2011-08-03,f
cve-2011-1507,,,2011-04-26,f
cve-2011-3008,,,2011-08-05,f
cve-2011-3429,,,2011-10-14,f
cve-2010-3924,,,2011-01-13,f
cve-2013-3068,,,2014-09-29,f
cve-2010-2589,,,2011-02-10,f
cve-2010-3269,,,2011-02-02,f
cve-2010-3510,,,2011-01-19,f
cve-2010-3600,2011-01-18,2012-11-15,2011-01-19,f
cve-2013-4348,,,2013-11-04,f
cve-2013-4380,,,2014-05-20,f
cve-2013-4382,,,2013-10-21,f
cve-2017-6536,,,2017-03-08,f
cve-2014-2634,,,2014-08-23,f
cve-2010-3847,,2010-10-18,2011-01-07,f
cve-2010-4194,,,2011-02-10,f
cve-2010-4251,,,2011-05-26,f
cve-2010-4427,,,2011-01-19,f
cve-2010-4430,,,2011-01-19,f
cve-2014-2673,,,2014-03-31,f
cve-2014-2706,,,2014-04-14,f
cve-2014-2712,,,2014-04-14,f
cve-2014-2856,,,2014-04-18,f
cve-2014-2769,,,2014-06-10,f
cve-2014-2893,,,2014-04-23,f
cve-2014-2925,,,2014-04-21,f
cve-2009-2403,,2009-06-29,2009-07-09,f
cve-2011-1423,,,2011-05-04,f
cve-2010-4649,,,2011-02-18,f
cve-2013-4421,,,2013-10-25,f
cve-2014-3037,,,2014-09-10,f
cve-2014-3084,,,2014-08-29,f
cve-2011-0010,,,2011-01-18,f
cve-2011-0012,,,2011-04-18,f
cve-2011-0033,,,2011-02-10,f
cve-2011-0066,2011-05-10,,2011-05-07,f
cve-2010-4698,,,2011-01-18,f
cve-2014-9204,,,2015-05-16,f
cve-2014-3190,,,2014-10-08,f
cve-2014-3182,,,2014-09-28,f
cve-2009-4477,,2009-09-01,2009-12-30,f
cve-2011-0081,,,2011-05-07,f
cve-2011-0090,,,2011-02-08,f
cve-2011-0223,,,2011-07-21,f
cve-2015-2214,,,2015-03-05,f
cve-2014-4242,,,2014-07-17,f
cve-2014-3188,,,2014-10-08,f
cve-2014-4095,2014-09-16,,2014-09-09,f
cve-2014-3717,,,2014-05-19,f
cve-2014-3862,,,2014-09-02,f
cve-2014-4037,,,2014-06-11,f
cve-2011-0247,2011-08-16,,2011-08-03,f
cve-2011-0269,2011-01-10,,2011-01-13,f
cve-2013-4457,,,2013-11-02,f
cve-2017-6575,,,2017-03-09,f
cve-2014-4063,2014-08-12,,2014-08-12,f
cve-2014-4167,,,2014-07-11,f
cve-2009-4522,,2009-10-15,2009-12-31,f
cve-2011-0319,,,2011-06-16,f
cve-2011-0355,,,2011-02-17,f
cve-2011-0374,,,2011-02-25,f
cve-2011-0387,,,2011-02-25,f
cve-2014-6692,,,2014-09-23,f
cve-2011-0389,,,2011-02-25,f
cve-2011-0430,,,2011-02-18,f
cve-2011-0587,,,2011-02-10,f
cve-2011-0623,,,2011-05-13,f
cve-2011-0653,,,2011-09-15,f
cve-2011-0685,,,2011-01-31,f
cve-2014-1868,,,2014-10-06,f
cve-2014-4208,,,2014-07-16,f
cve-2014-4245,,,2014-07-17,f
cve-2014-4248,,,2014-07-17,f
cve-2014-4349,,,2014-06-25,f
cve-2014-0598,,,2014-06-18,f
cve-2014-4398,,,2014-09-19,f
cve-2011-0696,,,2011-02-14,f
cve-2011-0698,,,2011-02-14,f
cve-2011-0734,,,2011-02-01,f
cve-2014-4416,,,2014-09-19,f
cve-2014-4419,,,2014-09-18,f
cve-2011-0746,,,2011-04-13,f
cve-2011-0981,,,2011-02-10,f
cve-2011-1003,,,2011-02-23,f
cve-2011-1010,,,2011-03-01,f
cve-2011-1016,,,2011-02-28,f
cve-2014-4450,,,2014-10-22,f
cve-2014-4532,,,2014-07-02,f
cve-2014-4568,,,2014-07-02,f
cve-2010-1872,,2010-04-22,2010-05-11,f
cve-2011-1033,2011-02-07,,2011-02-14,f
cve-2011-1109,,,2011-03-01,f
cve-2011-1138,,,2011-03-02,f
cve-2011-1140,,,2011-03-02,f
cve-2014-4571,,,2014-07-02,f
cve-2014-5148,,,2014-10-26,f
cve-2014-3900,,,2014-08-17,f
cve-2011-1148,,,2011-03-18,f
cve-2011-1149,,,2011-04-21,f
cve-2011-1193,,,2011-03-10,f
cve-2011-1215,,,2011-05-31,f
cve-2012-0644,,,2012-03-08,f
cve-2013-6829,,2013-11-20,2013-11-20,f
cve-2011-1253,,,2011-10-11,f
cve-2011-1267,,,2011-06-16,f
cve-2011-2136,,,2011-08-10,f
cve-2014-4858,,,2014-07-26,f
cve-2014-4870,,,2014-10-07,f
cve-2014-4964,,,2014-07-15,f
cve-2014-5025,,,2014-10-20,f
cve-2014-5033,,,2014-08-19,f
cve-2014-0786,2014-05-02,,2014-04-30,f
cve-2014-9319,,,2014-12-09,f
cve-2011-2419,,,2011-08-11,f
cve-2011-2432,2011-10-26,,2011-09-15,f
cve-2013-6402,,,2014-01-05,f
cve-2014-5205,,,2014-08-18,f
cve-2014-5321,,,2014-09-21,f
cve-2014-5384,,,2014-08-21,f
cve-2014-5387,,,2014-11-04,f
cve-2011-2434,2011-10-26,,2011-09-15,f
cve-2011-2692,,,2011-07-17,f
cve-2011-2743,,2011-07-13,2011-07-19,f
cve-2011-2813,,,2011-10-12,f
cve-2016-10311,,,2017-04-10,f
cve-2014-5423,,,2014-10-18,f
cve-2014-5451,,,2014-11-06,f
cve-2014-5609,,,2014-09-08,f
cve-2014-5632,,,2014-09-08,f
cve-2014-0077,,,2014-04-14,f
cve-2014-0179,,,2014-08-03,f
cve-2014-5690,,,2014-09-08,f
cve-2014-5796,,,2014-09-09,f
cve-2014-0262,,,2014-01-14,f
cve-2011-2814,,,2011-10-12,f
cve-2014-0447,,,2014-04-15,f
cve-2014-0270,2014-02-13,,2014-02-11,f
cve-2014-0275,2014-02-13,,2014-02-11,f
cve-2014-0280,,,2014-02-11,f
cve-2013-2577,,2013-07-23,2013-08-09,t
cve-2012-2572,,2012-08-08,2014-06-19,t
cve-2014-0301,,,2014-03-11,f
cve-2012-0911,,2012-07-04,2012-07-12,t
cve-2011-2978,,,2011-08-09,f
cve-2011-3232,,,2011-09-28,f
cve-2011-3248,2011-12-07,,2011-10-27,f
cve-2017-6547,,,2017-03-09,f
cve-2014-5915,,,2014-09-17,f
cve-2014-0708,,,2014-03-20,f
cve-2009-4433,,2009-12-16,2009-12-28,t
cve-2009-2311,,2009-03-23,2009-07-02,f
cve-2011-2735,2011-08-23,,2011-08-23,f
cve-2009-4139,,,2011-07-26,f
cve-2009-5086,,,2011-09-02,f
cve-2014-3214,,,2014-05-08,f
cve-2014-0369,,,2014-01-14,f
cve-2014-0384,,,2014-04-15,f
cve-2011-1740,,,2011-09-17,f
cve-2011-2840,,,2011-09-17,f
cve-2010-4452,2011-02-15,2011-03-16,2011-02-17,f
cve-2014-6024,,,2014-09-08,f
cve-2014-0449,,,2014-04-15,f
cve-2014-0452,,,2014-04-15,f
cve-2014-0485,,,2014-09-02,f
cve-2014-0509,,,2014-04-08,f
cve-2009-1625,,2009-04-27,2009-05-12,f
cve-2010-1361,,2010-01-12,2010-04-13,f
cve-2011-0043,,,2011-02-10,f
cve-2011-0404,,2011-01-08,2011-01-10,t
cve-2010-4858,,2010-10-04,2011-10-05,t
cve-2014-0535,,,2014-06-11,f
cve-2014-6160,,,2014-12-28,f
cve-2014-9365,,,2014-12-12,f
cve-2014-6300,,,2014-11-08,f
cve-2014-6293,,,2014-10-03,f
cve-2014-6351,2014-11-19,,2014-11-11,f
cve-2014-6357,,,2014-12-10,f
cve-2014-6364,,,2014-12-10,f
cve-2014-6545,,,2014-10-15,f
cve-2010-4727,,,2011-02-03,f
cve-2017-6596,,,2017-03-10,f
cve-2010-4775,,,2011-03-23,f
cve-2014-6552,,,2014-10-15,f
cve-2014-6369,2015-02-25,,2014-12-10,f
cve-2014-7136,,,2014-12-12,f
cve-2014-5136,,,2014-09-02,f
cve-2014-7137,,,2014-11-21,f
cve-2009-0410,2009-02-02,2009-02-04,2009-02-03,f
cve-2010-4846,,2010-12-18,2011-09-27,t
cve-2010-4919,,2010-09-06,2011-10-08,t
cve-2014-0167,,,2014-04-15,f
cve-2011-0505,,,2011-01-20,t
cve-2011-0513,,,2011-01-20,t
cve-2011-0642,,,2011-01-25,t
cve-2011-0644,,2011-01-20,2011-01-25,t
cve-2011-0831,,,2011-07-20,f
cve-2010-4967,,,2011-10-21,t
cve-2017-6555,,,2017-03-09,f
cve-2014-6920,,,2014-10-04,f
cve-2014-7155,,,2014-10-02,f
cve-2014-7188,,,2014-10-02,f
cve-2014-9371,2014-12-11,,2014-12-16,f
cve-2014-9266,2014-12-04,,2014-12-08,f
cve-2014-7565,,,2014-10-20,f
cve-2014-7617,,,2014-10-20,f
cve-2014-7826,,,2014-11-10,f
cve-2014-7842,,,2014-11-29,f
cve-2009-4107,,2009-09-14,2009-11-28,f
cve-2011-1029,,,2011-02-14,f
cve-2011-4673,,,2011-12-02,t
cve-2011-1872,,2011-06-14,2011-06-16,f
cve-2011-2533,,,2011-06-22,f
cve-2011-2641,,2011-06-14,2011-07-01,t
cve-2011-2675,,,2011-10-10,f
cve-2011-3689,,,2011-09-27,f
cve-2011-4825,,2011-11-04,2011-12-14,t
cve-2014-7755,,,2014-10-21,f
cve-2014-1494,,,2014-03-19,f
cve-2014-1526,,,2014-04-30,f
cve-2014-0250,,,2014-11-16,f
cve-2014-0251,,,2014-05-14,f
cve-2011-0489,,2011-01-14,2011-01-18,t
cve-2011-3264,,,2011-08-19,f
cve-2011-3849,,,2011-11-18,f
cve-2017-6559,,,2017-03-09,f
cve-2017-6560,,,2017-03-09,f
cve-2014-0418,,,2014-01-14,f
cve-2014-0472,,,2014-04-23,f
cve-2014-0582,,,2014-11-11,f
cve-2014-0587,,,2014-12-10,f
cve-2014-1717,,,2014-04-09,f
cve-2010-3837,,,2011-01-14,f
cve-2010-4419,,,2011-01-19,f
cve-2014-1802,,,2014-06-10,f
cve-2011-0020,,2011-01-18,2011-01-24,f
cve-2011-0140,,,2011-03-03,f
cve-2010-4443,,,2011-01-19,f
cve-2010-4976,,2010-11-12,2011-11-01,f
cve-2016-1889,,,2017-02-15,f
cve-2014-2543,,,2014-04-08,f
cve-2014-2608,,,2014-12-10,f
cve-2014-2987,,,2014-10-26,f
cve-2014-3398,,,2014-10-04,f
cve-2013-5967,,2013-10-02,2013-10-09,f
cve-2013-6129,,2013-10-13,2013-10-19,f
cve-2011-0147,,,2011-03-03,f
cve-2014-4006,,,2014-06-09,f
cve-2014-4110,,,2014-09-09,f
cve-2014-4111,,,2014-09-09,f
cve-2014-4235,,,2014-07-17,f
cve-2014-3703,,,2014-12-01,f
cve-2014-4265,,,2014-07-17,f
cve-2014-4322,,,2014-12-24,f
cve-2014-3816,,,2014-07-11,f
cve-2009-4732,,2009-08-03,2010-03-18,f
cve-2011-0237,,,2011-07-21,f
cve-2011-0414,,,2011-02-23,f
cve-2014-3819,,,2014-07-11,f
cve-2014-3822,,,2014-07-11,f
cve-2014-4391,2014-10-24,,2014-10-17,f
cve-2014-4394,,,2014-09-19,f
cve-2014-4508,,,2014-06-23,f
cve-2009-0442,,2009-02-04,2009-02-05,f
cve-2014-3866,,2014-05-25,2014-05-26,f
cve-2010-1636,,2010-05-18,2010-06-07,f
cve-2011-0473,,,2011-01-14,f
cve-2013-4287,,,2013-10-17,f
cve-2014-5601,,,2014-09-08,f
cve-2014-4556,,,2014-07-01,f
cve-2014-1608,,,2014-03-18,f
cve-2014-4764,,,2014-08-21,f
cve-2012-1606,,,2012-09-04,f
cve-2010-4721,,2010-12-17,2011-02-01,t
cve-2013-7330,,,2014-10-17,f
cve-2009-2483,,,2009-07-16,f
cve-2014-0482,,,2014-08-26,f
cve-2014-0483,,,2014-08-26,f
cve-2014-0525,,,2014-05-14,f
cve-2014-0546,,,2014-08-12,f
cve-2014-0560,,,2014-09-17,f
cve-2014-0823,,,2014-05-01,f
cve-2014-1499,,,2014-03-19,f
cve-2014-5946,,,2014-09-18,f
cve-2014-2196,,,2014-05-23,f
cve-2014-2576,,,2014-10-15,f
cve-2014-3442,,2014-05-16,2014-05-23,f
cve-2011-0549,2011-07-07,,2011-07-11,f
cve-2011-0554,2011-10-18,,2011-10-01,f
cve-2014-2854,,,2014-05-08,f
cve-2014-2939,,,2014-06-02,f
cve-2014-8136,,,2014-12-19,f
cve-2014-5344,,,2014-08-19,f
cve-2009-0755,,2009-02-12,2009-03-03,f
cve-2014-3935,,2014-05-19,2014-06-02,f
cve-2014-5180,,2014-05-28,2014-08-06,f
cve-2014-4163,,2014-06-10,2014-06-16,f
cve-2011-0577,,,2011-02-10,f
cve-2011-0593,2011-02-08,,2011-02-10,f
cve-2011-0599,2011-02-08,,2011-02-10,f
cve-2017-6570,,,2017-03-09,f
cve-2017-6571,,,2017-03-09,f
cve-2011-0697,,,2011-02-14,f
cve-2011-0816,,,2011-07-20,f
cve-2011-0876,,,2011-07-20,f
cve-2011-0926,2011-02-28,,2011-02-25,f
cve-2011-1051,,,2011-02-21,f
cve-2013-4458,,,2013-12-12,f
cve-2012-2947,,,2012-06-02,f
cve-2016-1894,,,2017-02-07,f
cve-2014-8303,,,2014-10-16,f
cve-2014-8363,,,2014-10-20,f
cve-2011-0708,,2011-02-28,2011-03-19,t
cve-2011-1443,,,2011-05-03,f
cve-2011-1451,,,2011-05-03,f
cve-2011-1549,,,2011-03-30,f
cve-2011-1589,,,2011-04-29,f
cve-2011-1595,,,2011-05-24,f
cve-2014-5894,,,2014-09-15,f
cve-2014-9117,,,2014-12-06,f
cve-2014-0102,,,2014-03-10,f
cve-2014-0421,,,2014-04-15,f
cve-2014-3423,,,2014-05-08,f
cve-2014-3103,,,2014-09-23,f
cve-2014-4269,,,2014-07-17,f
cve-2014-6833,,,2014-09-30,f
cve-2014-5614,,,2014-09-08,f
cve-2014-5652,,,2014-09-08,f
cve-2014-5655,,,2014-09-08,f
cve-2014-5702,,,2014-09-09,f
cve-2011-1623,,,2011-06-02,f
cve-2012-2966,,,2012-08-12,f
cve-2014-7395,,,2014-10-19,f
cve-2014-5703,,,2014-09-09,f
cve-2014-5769,,,2014-09-09,f
cve-2014-1666,,,2014-01-26,f
cve-2014-4409,,,2014-09-18,f
cve-2014-5945,,,2014-09-18,f
cve-2014-1490,,,2014-02-05,f
cve-2014-0432,2014-04-21,,2014-04-15,f
cve-2014-3873,,,2014-06-10,f
cve-2009-4523,,2009-10-14,2009-12-31,f
cve-2011-0466,,,2011-04-09,f
cve-2011-1680,,,2011-04-09,f
cve-2016-2242,,,2017-01-23,f
cve-2014-3391,,,2014-10-10,f
cve-2014-0813,,,2014-02-14,f
cve-2014-5817,,,2014-09-09,f
cve-2014-8305,,,2014-10-16,f
cve-2014-8318,,,2014-10-17,f
cve-2014-7991,,,2014-11-13,f
cve-2014-9152,,,2014-12-01,f
cve-2013-4477,,,2013-11-02,f
cve-2011-1826,,,2011-05-04,f
cve-2009-5061,,,2011-03-22,f
cve-2009-5075,,,2011-05-20,f
cve-2009-5085,,,2011-08-12,f
cve-2016-4165,,,2016-06-16,f
cve-2014-9234,,,2014-12-03,f
cve-2014-9343,,,2014-12-08,f
cve-2011-1846,,,2011-05-03,f
cve-2014-9420,,,2014-12-25,f
cve-2013-4467,,2013-11-08,2014-03-11,t
cve-2013-4473,,,2013-11-23,f
cve-2013-4502,,,2014-05-13,f
cve-2014-3419,,,2014-07-15,f
cve-2013-2297,,,2013-09-16,f
cve-2010-2777,2010-07-16,2010-07-16,2011-01-28,f
cve-2010-3447,,,2011-04-01,f
cve-2015-5193,,,2015-08-20,f
cve-2014-7999,,,2014-12-23,f
cve-2010-4729,,,2011-02-08,f
cve-2010-4745,,,2011-02-21,f
cve-2010-4747,,2010-12-08,2011-03-01,f
cve-2010-4759,,,2011-03-18,f
cve-2009-2596,,,2009-07-27,f
cve-2009-2643,,,2009-07-28,f
cve-2009-2746,,,2009-11-16,f
cve-2009-3172,,,2009-09-11,f
cve-2009-3020,,2009-08-11,2009-08-31,f
cve-2010-1444,,,2014-12-26,f
cve-2011-0190,,,2011-03-22,f
cve-2016-4648,2016-08-29,,2016-07-21,f
cve-2009-3179,,,2009-09-11,f
cve-2009-3001,,2009-08-25,2009-08-28,f
cve-2012-4957,,2012-12-12,2012-11-18,f
cve-2010-5286,,2010-10-13,2012-11-26,f
cve-2014-0865,,,2014-07-07,f
cve-2014-1841,,,2014-04-29,t
cve-2014-2212,,,2014-04-01,f
cve-2014-2540,,,2014-04-11,t
cve-2014-3708,,,2014-10-31,f
cve-2009-4880,,2009-09-17,2010-06-01,f
cve-2011-0992,,,2011-04-13,f
cve-2011-1064,,,2011-02-22,f
cve-2011-1104,,,2011-02-28,f
cve-2017-6589,,,2017-03-09,f
cve-2014-4379,,,2014-09-18,f
cve-2014-4881,,,2014-10-16,f
cve-2014-5275,,,2014-10-20,t
cve-2014-5920,,,2014-09-18,f
cve-2014-6025,,,2014-09-09,f
cve-2014-6182,,,2014-12-16,f
cve-2014-6312,,,2014-10-15,t
cve-2014-6632,,,2014-10-08,f
cve-2014-7278,,,2014-10-04,f
cve-2014-5823,,,2014-09-09,f
cve-2014-8352,,,2014-11-06,f
cve-2014-8588,,,2014-11-04,f
cve-2011-1388,2012-02-08,,2011-12-23,f
cve-2013-4507,,,2013-11-19,f
cve-2013-6161,,,2015-04-10,f
cve-2014-8810,,,2014-12-24,t
cve-2014-5318,,,2014-09-26,f
cve-2014-9350,,,2014-12-08,t
cve-2014-8728,,,2014-12-02,t
cve-2014-7176,,2014-10-28,2014-11-04,t
cve-2010-2354,,2010-06-09,2010-06-21,t
cve-2011-1414,,,2011-03-22,f
cve-2011-1418,,,2011-03-11,f
cve-2011-1480,,,2011-06-20,f
cve-2012-0062,,,2014-02-14,f
cve-2014-4307,,,2014-06-18,f
cve-2014-9349,,,2014-12-08,t
cve-2014-1706,,,2014-03-16,f
cve-2011-1845,,,2011-05-03,f
cve-2011-2164,,,2011-05-20,f
cve-2011-2205,,,2011-06-22,f
cve-2014-3666,,,2014-10-16,f
cve-2014-7070,,,2014-10-19,f
cve-2014-8658,,,2014-11-06,f
cve-2014-8995,,,2014-11-20,f
cve-2014-5958,,,2014-09-19,f
cve-2014-1285,,,2014-03-14,f
cve-2014-2129,,,2014-04-09,f
cve-2014-4219,,,2014-07-16,f
cve-2014-8272,,,2014-12-19,t
cve-2011-2219,,,2011-10-07,f
cve-2014-2934,,2014-05-07,2014-05-08,f
cve-2014-4880,,2014-11-24,2014-12-08,t
cve-2011-2644,,,2011-08-23,f
cve-2009-4598,,,2010-01-12,t
cve-2014-0457,2014-04-21,,2014-04-15,f
cve-2014-5128,,,2014-08-29,f
cve-2011-2677,,,2011-10-21,f
cve-2011-2703,,,2011-08-01,f
cve-2011-2772,,,2011-11-14,f
cve-2011-2883,,,2011-07-21,f
cve-2011-2975,,2011-08-30,2011-08-01,f
cve-2014-4410,,,2014-09-18,f
cve-2014-7904,,,2014-11-19,f
cve-2014-8424,2014-11-25,,2014-11-28,f
cve-2011-1876,,,2011-07-13,f
cve-2011-2079,,,2011-05-10,f
cve-2011-2215,,,2011-05-31,f
cve-2011-3783,,,2011-09-23,f
cve-2011-3786,,,2011-09-23,f
cve-2013-7335,,,2014-03-12,f
cve-2011-2308,,,2011-10-18,f
cve-2011-2427,,,2011-09-21,f
cve-2011-2428,,,2011-09-21,f
cve-2011-2464,,,2011-07-08,f
cve-2011-2489,,,2011-07-26,f
cve-2011-3818,,,2011-09-23,f
cve-2017-6601,,,2017-04-07,f
cve-2011-2608,,,2011-07-01,f
cve-2011-2676,,,2011-11-03,f
cve-2011-2719,,,2011-08-01,f
cve-2011-3134,,,2011-09-02,f
cve-2011-3255,,,2011-10-14,f
cve-2011-3826,,,2011-09-23,f
cve-2013-4508,,,2013-11-07,f
cve-2013-4541,,,2014-11-04,f
cve-2014-6929,,,2014-10-04,f
cve-2011-3260,,,2011-10-14,f
cve-2011-3324,,,2011-10-10,f
cve-2011-3397,,,2011-12-13,f
cve-2011-3400,,2012-06-06,2011-12-13,f
cve-2011-3416,,,2011-12-29,f
cve-2011-3855,,2011-09-24,2011-09-28,f
cve-2017-6602,,,2017-04-07,f
cve-2011-3598,,,2011-10-07,f
cve-2011-3910,,,2011-12-13,f
cve-2011-3911,,,2011-12-13,f
cve-2011-3990,,,2011-12-22,f
cve-2013-4567,,,2013-12-13,f
cve-2013-4599,,,2014-06-09,f
cve-2013-4623,,,2013-09-30,f
cve-2013-4708,,,2013-10-01,f
cve-2013-4723,,,2014-04-25,f
cve-2011-4100,,,2011-11-03,f
cve-2011-4158,,,2011-11-16,f
cve-2011-4213,,,2011-10-30,f
cve-2011-4315,,,2011-12-08,f
cve-2013-4772,,,2014-05-12,f
cve-2013-4889,,2013-08-21,2014-01-29,f
cve-2013-4897,,,2013-07-31,f
cve-2013-4899,,,2013-09-09,f
cve-2013-4936,,,2013-07-29,f
cve-2013-4955,,,2013-08-20,f
cve-2011-2468,,,2011-06-07,f
cve-2011-3645,,,2011-09-27,t
cve-2011-4560,,,2011-11-28,f
cve-2011-4669,,,2011-12-02,f
cve-2011-4897,,,2011-12-22,f
cve-2010-4878,,2010-08-26,2011-10-07,t
cve-2010-4985,,,2011-11-01,t
cve-2010-5019,,,2011-11-02,t
cve-2014-1888,,,2014-02-28,f
cve-2011-2858,,,2011-09-17,f
cve-2011-0406,,2011-01-09,2011-01-10,t
cve-2011-0514,,2011-01-08,2011-01-20,t
cve-2011-1546,,2011-03-30,2011-04-01,t
cve-2011-0611,,2011-04-16,2011-04-13,t
cve-2011-4572,,,2011-11-29,t
cve-2013-4958,,,2013-08-20,f
cve-2013-5020,,2013-07-11,2013-07-31,f
cve-2013-5048,2013-12-15,,2013-12-10,f
cve-2013-5092,,2013-08-16,2014-01-29,f
cve-2013-5131,,,2013-09-19,f
cve-2013-5156,,,2013-09-19,f
cve-2012-1657,,,2012-09-18,f
