cve,assign_date,edb_date,date_diff
CVE-2016-9642,2016-11-26,,
CVE-2016-9643,2016-11-26,,
CVE-2016-9644,2016-11-27,,
CVE-2016-9650,2016-11-29,,
CVE-2016-9675,2016-11-29,,
CVE-2016-9676,2016-11-30,,
CVE-2016-9677,2016-11-30,,
CVE-2016-9678,2016-11-30,,
CVE-2016-9679,2016-11-30,,
CVE-2016-9680,2016-11-30,,
CVE-2016-9681,2016-11-30,,
CVE-2016-9682,2016-11-30,,
CVE-2016-9683,2016-11-30,,
CVE-2016-9684,2016-11-30,,
CVE-2016-9685,2016-11-30,,
CVE-2016-9686,2016-11-30,,
CVE-2016-9693,2016-12-01,,
CVE-2016-9694,2016-12-01,,
CVE-2016-9696,2016-12-01,,
CVE-2016-9697,2016-12-01,,
CVE-2016-9703,2016-12-01,,
CVE-2016-9704,2016-12-01,,
CVE-2016-9706,2016-12-01,,
CVE-2016-9707,2016-12-01,,
CVE-2016-9720,2016-12-01,,
CVE-2016-9723,2016-12-01,,
CVE-2016-9724,2016-12-01,,
CVE-2016-9725,2016-12-01,,
CVE-2016-9726,2016-12-01,,
CVE-2016-9727,2016-12-01,,
CVE-2016-9728,2016-12-01,,
CVE-2016-9729,2016-12-01,,
CVE-2016-9730,2016-12-01,,
CVE-2016-9731,2016-12-01,,
CVE-2016-9737,2016-12-01,,
CVE-2016-9739,2016-12-01,,
CVE-2016-9740,2016-12-01,,
CVE-2016-9748,2016-12-01,,
CVE-2016-9751,2016-12-01,,
CVE-2016-9752,2016-12-01,,
CVE-2016-9754,2016-12-01,,
CVE-2016-9755,2016-12-01,,
CVE-2016-9756,2016-12-01,,
CVE-2016-9757,2016-12-02,,
CVE-2016-9772,2016-12-02,,
CVE-2016-9773,2016-12-02,,
CVE-2016-9774,2016-12-02,,
CVE-2016-9775,2016-12-02,,
CVE-2016-9776,2016-12-02,,
CVE-2016-9777,2016-12-02,,
CVE-2016-9793,2016-12-02,,
CVE-2016-9794,2016-12-02,,
CVE-2016-9795,2016-12-02,,
CVE-2016-9796,2016-12-02,2016-12-04,2
CVE-2016-9797,2016-12-03,,
CVE-2016-9798,2016-12-03,,
CVE-2016-9799,2016-12-03,,
CVE-2016-9800,2016-12-03,,
CVE-2016-9801,2016-12-03,,
CVE-2016-9802,2016-12-03,,
CVE-2016-9803,2016-12-03,,
CVE-2016-9804,2016-12-03,,
CVE-2016-9806,2016-12-04,,
CVE-2016-9807,2016-12-04,,
CVE-2016-9808,2016-12-04,,
CVE-2016-9809,2016-12-04,,
CVE-2016-9810,2016-12-04,,
CVE-2016-9811,2016-12-04,,
CVE-2016-9812,2016-12-04,,
CVE-2016-9813,2016-12-04,,
CVE-2016-9814,2016-12-04,,
CVE-2016-9815,2016-12-04,,
CVE-2016-9816,2016-12-04,,
CVE-2016-9817,2016-12-04,,
CVE-2016-9818,2016-12-04,,
CVE-2016-9819,2016-12-04,,
CVE-2016-9820,2016-12-04,,
CVE-2016-9821,2016-12-04,,
CVE-2016-9822,2016-12-04,,
CVE-2016-9823,2016-12-04,,
CVE-2016-9824,2016-12-04,,
CVE-2016-9825,2016-12-04,,
CVE-2016-9826,2016-12-04,,
CVE-2016-9827,2016-12-04,,
CVE-2016-9828,2016-12-04,,
CVE-2016-9829,2016-12-04,,
CVE-2016-9830,2016-12-04,,
CVE-2016-9831,2016-12-04,,
CVE-2016-9832,2016-12-05,,
CVE-2016-9835,2016-12-05,,
CVE-2016-9836,2016-12-05,,
CVE-2016-9837,2016-12-05,,
CVE-2016-9838,2016-12-05,,
CVE-2016-9839,2016-12-05,,
CVE-2016-9844,2016-12-05,,
CVE-2016-9845,2016-12-05,,
CVE-2016-9846,2016-12-05,,
CVE-2016-9847,2016-12-06,,
CVE-2016-9848,2016-12-06,,
CVE-2016-9849,2016-12-06,,
CVE-2016-9850,2016-12-06,,
CVE-2016-9851,2016-12-06,,
CVE-2016-9852,2016-12-06,,
CVE-2016-9853,2016-12-06,,
CVE-2016-9854,2016-12-06,,
CVE-2016-9855,2016-12-06,,
CVE-2016-9856,2016-12-06,,
CVE-2016-9857,2016-12-06,,
CVE-2016-9858,2016-12-06,,
CVE-2016-9859,2016-12-06,,
CVE-2016-9860,2016-12-06,,
CVE-2016-9861,2016-12-06,,
CVE-2016-9862,2016-12-06,,
CVE-2016-9863,2016-12-06,,
CVE-2016-9864,2016-12-06,,
CVE-2016-9865,2016-12-06,,
CVE-2016-9866,2016-12-06,,
CVE-2016-9867,2016-12-06,,
CVE-2016-9868,2016-12-06,,
CVE-2016-9869,2016-12-06,,
CVE-2016-9870,2016-12-06,,
CVE-2016-9871,2016-12-06,,
CVE-2016-9872,2016-12-06,,
CVE-2016-9873,2016-12-06,,
CVE-2016-9877,2016-12-06,,
CVE-2016-9878,2016-12-06,,
CVE-2016-9879,2016-12-06,,
CVE-2016-9882,2016-12-06,,
CVE-2016-9885,2016-12-06,,
CVE-2016-9888,2016-12-07,,
CVE-2016-9889,2016-12-07,,
CVE-2016-9891,2016-12-07,,
CVE-2016-9892,2016-12-07,,
CVE-2016-9907,2016-12-08,,
CVE-2016-9908,2016-12-08,,
CVE-2016-9909,2016-12-08,,
CVE-2016-9910,2016-12-08,,
CVE-2016-9911,2016-12-08,,
CVE-2016-9912,2016-12-08,,
CVE-2016-9913,2016-12-08,,
CVE-2016-9914,2016-12-08,,
CVE-2016-9915,2016-12-08,,
CVE-2016-9916,2016-12-08,,
CVE-2016-9917,2016-12-08,,
CVE-2016-9918,2016-12-08,,
CVE-2016-9919,2016-12-08,,
CVE-2016-9920,2016-12-08,,
CVE-2016-9921,2016-12-08,,
CVE-2016-9922,2016-12-08,,
CVE-2016-9923,2016-12-08,,
CVE-2016-9924,2016-12-11,,
CVE-2016-9932,2016-12-12,,
CVE-2016-9933,2016-12-12,,
CVE-2016-9934,2016-12-12,,
CVE-2016-9935,2016-12-12,,
CVE-2016-9936,2016-12-12,,
CVE-2016-9937,2016-12-12,,
CVE-2016-9938,2016-12-12,,
CVE-2016-9939,2016-12-12,,
CVE-2016-9941,2016-12-13,,
CVE-2016-9942,2016-12-13,,
CVE-2016-9949,2016-12-14,,
CVE-2016-9950,2016-12-14,,
CVE-2016-9951,2016-12-14,,
CVE-2016-9955,2016-12-15,,
CVE-2016-9956,2016-12-15,,
CVE-2016-9957,2016-12-15,,
CVE-2016-9958,2016-12-15,,
CVE-2016-9959,2016-12-15,,
CVE-2016-9962,2016-12-15,,
CVE-2016-9963,2016-12-16,,
CVE-2016-9964,2016-12-16,,
CVE-2016-9965,2016-12-16,,
CVE-2016-9966,2016-12-16,,
CVE-2016-9967,2016-12-16,,
CVE-2016-9975,2016-12-16,,
CVE-2016-9985,2016-12-16,,
CVE-2016-9990,2016-12-16,,
CVE-2016-9992,2016-12-16,,
CVE-2016-9993,2016-12-16,,
CVE-2016-9994,2016-12-16,,
CVE-2016-9997,2016-12-16,,
CVE-2016-9998,2016-12-16,,
CVE-2017-0001,2016-09-09,,
CVE-2017-0002,2016-09-09,,
CVE-2017-0003,2016-09-09,,
CVE-2017-0004,2016-09-09,,
CVE-2017-0005,2016-09-09,,
CVE-2017-0006,2016-09-09,,
CVE-2017-0007,2016-09-09,,
CVE-2017-0008,2016-09-09,,
CVE-2017-0009,2016-09-09,,
CVE-2017-0010,2016-09-09,,
CVE-2017-0011,2016-09-09,,
CVE-2017-0012,2016-09-09,,
CVE-2017-0014,2016-09-09,,
CVE-2017-0015,2016-09-09,,
CVE-2017-0016,2016-09-09,,
CVE-2017-0017,2016-09-09,,
CVE-2017-0018,2016-09-09,,
CVE-2017-0019,2016-09-09,,
CVE-2017-0020,2016-09-09,,
CVE-2017-0021,2016-09-09,,
CVE-2017-0022,2016-09-09,,
CVE-2017-0023,2016-09-09,,
CVE-2017-0024,2016-09-09,,
CVE-2017-0025,2016-09-09,,
CVE-2017-0026,2016-09-09,,
CVE-2017-0027,2016-09-09,,
CVE-2017-0029,2016-09-09,,
CVE-2017-0030,2016-09-09,,
CVE-2017-0031,2016-09-09,,
CVE-2017-0032,2016-09-09,,
CVE-2017-0033,2016-09-09,,
CVE-2017-0034,2016-09-09,,
CVE-2017-0035,2016-09-09,,
CVE-2017-0037,2016-09-09,,
CVE-2017-0038,2016-09-09,,
CVE-2017-0039,2016-09-09,,
CVE-2017-0040,2016-09-09,,
CVE-2017-0042,2016-09-09,,
CVE-2017-0043,2016-09-09,,
CVE-2017-0045,2016-09-09,,
CVE-2017-0047,2016-09-09,,
CVE-2017-0049,2016-09-09,,
CVE-2017-0050,2016-09-09,,
CVE-2017-0051,2016-09-09,,
CVE-2017-0052,2016-09-09,,
CVE-2017-0053,2016-09-09,,
CVE-2017-0055,2016-09-09,,
CVE-2017-0056,2016-09-09,,
CVE-2017-0057,2016-09-09,,
CVE-2017-0058,2016-09-09,,
CVE-2017-0059,2016-09-09,,
CVE-2017-0060,2016-09-09,,
CVE-2017-0061,2016-09-09,,
CVE-2017-0062,2016-09-09,,
CVE-2017-0063,2016-09-09,,
CVE-2017-0065,2016-09-09,,
CVE-2017-0066,2016-09-09,,
CVE-2017-0067,2016-09-09,,
CVE-2017-0068,2016-09-09,,
CVE-2017-0069,2016-09-09,,
CVE-2017-0070,2016-09-09,,
CVE-2017-0071,2016-09-09,,
CVE-2017-0072,2016-09-09,,
CVE-2017-0073,2016-09-09,,
CVE-2017-0074,2016-09-09,,
CVE-2017-0075,2016-09-09,,
CVE-2017-0076,2016-09-09,,
CVE-2017-0078,2016-09-09,,
CVE-2017-0079,2016-09-09,,
CVE-2017-0080,2016-09-09,,
CVE-2017-0081,2016-09-09,,
CVE-2017-0082,2016-09-09,,
CVE-2017-0083,2016-09-09,,
CVE-2017-0084,2016-09-09,,
CVE-2017-0085,2016-09-09,,
CVE-2017-0086,2016-09-09,,
CVE-2017-0087,2016-09-09,,
CVE-2017-0088,2016-09-09,,
CVE-2017-0089,2016-09-09,,
CVE-2017-0090,2016-09-09,,
CVE-2017-0091,2016-09-09,,
CVE-2017-0092,2016-09-09,,
CVE-2017-0093,2016-09-09,,
CVE-2017-0094,2016-09-09,,
CVE-2017-0095,2016-09-09,,
CVE-2017-0096,2016-09-09,,
CVE-2017-0097,2016-09-09,,
CVE-2017-0098,2016-09-09,,
CVE-2017-0099,2016-09-09,,
CVE-2017-0100,2016-09-09,,
CVE-2017-0101,2016-09-09,,
CVE-2017-0102,2016-09-09,,
CVE-2017-0103,2016-09-09,,
CVE-2017-0104,2016-09-09,,
CVE-2017-0105,2016-09-09,,
CVE-2017-0106,2016-09-09,,
CVE-2017-0107,2016-09-09,,
CVE-2017-0108,2016-09-09,,
CVE-2017-0109,2016-09-09,,
CVE-2017-0110,2016-09-09,,
CVE-2017-0111,2016-09-09,,
CVE-2017-0112,2016-09-09,,
CVE-2017-0113,2016-09-09,,
CVE-2017-0114,2016-09-09,,
CVE-2017-0115,2016-09-09,,
CVE-2017-0116,2016-09-09,,
CVE-2017-0117,2016-09-09,,
CVE-2017-0118,2016-09-09,,
CVE-2017-0119,2016-09-09,,
CVE-2017-0120,2016-09-09,,
CVE-2017-0121,2016-09-09,,
CVE-2017-0122,2016-09-09,,
CVE-2017-0123,2016-09-09,,
CVE-2017-0124,2016-09-09,,
CVE-2017-0125,2016-09-09,,
CVE-2017-0126,2016-09-09,,
CVE-2017-0127,2016-09-09,,
CVE-2017-0128,2016-09-09,,
CVE-2017-0129,2016-09-09,,
CVE-2017-0130,2016-09-09,,
CVE-2017-0131,2016-09-09,,
CVE-2017-0132,2016-09-09,,
CVE-2017-0133,2016-09-09,,
CVE-2017-0134,2016-09-09,,
CVE-2017-0135,2016-09-09,,
CVE-2017-0136,2016-09-09,,
CVE-2017-0137,2016-09-09,,
CVE-2017-0138,2016-09-09,,
CVE-2017-0140,2016-09-09,,
CVE-2017-0141,2016-09-09,,
CVE-2017-0143,2016-09-09,,
CVE-2017-0144,2016-09-09,,
CVE-2017-0145,2016-09-09,,
CVE-2017-0146,2016-09-09,,
CVE-2017-0147,2016-09-09,,
CVE-2017-0148,2016-09-09,,
CVE-2017-0149,2016-09-09,,
CVE-2017-0150,2016-09-09,,
CVE-2017-0151,2016-09-09,,
CVE-2017-0154,2016-09-09,,
CVE-2017-0155,2016-09-09,,
CVE-2017-0156,2016-09-09,,
CVE-2017-0158,2016-09-09,,
CVE-2017-0159,2016-09-09,,
CVE-2017-0160,2016-09-09,,
CVE-2017-0162,2016-09-09,,
CVE-2017-0163,2016-09-09,,
CVE-2017-0164,2016-09-09,,
CVE-2017-0165,2016-09-09,,
CVE-2017-0166,2016-09-09,,
CVE-2017-0167,2016-09-09,,
CVE-2017-0168,2016-09-09,,
CVE-2017-0169,2016-09-09,,
CVE-2017-0178,2016-09-09,,
CVE-2017-0179,2016-09-09,,
CVE-2017-0180,2016-09-09,,
CVE-2017-0181,2016-09-09,,
CVE-2017-0182,2016-09-09,,
CVE-2017-0183,2016-09-09,,
CVE-2017-0184,2016-09-09,,
CVE-2017-0185,2016-09-09,,
CVE-2017-0186,2016-09-09,,
CVE-2017-0188,2016-09-09,,
CVE-2017-0189,2016-09-09,,
CVE-2017-0191,2016-09-09,,
CVE-2017-0192,2016-09-09,,
CVE-2017-0194,2016-09-09,,
CVE-2017-0195,2016-09-09,,
CVE-2017-0197,2016-09-09,,
CVE-2017-0199,2016-09-09,,
CVE-2017-0200,2016-09-09,,
CVE-2017-0201,2016-09-09,,
CVE-2017-0202,2016-09-09,,
CVE-2017-0203,2016-09-09,,
CVE-2017-0204,2016-09-09,,
CVE-2017-0205,2016-09-09,,
CVE-2017-0207,2016-09-09,,
CVE-2017-0208,2016-09-09,,
CVE-2017-0210,2016-09-09,,
CVE-2017-0211,2016-09-09,,
CVE-2017-0305,2016-11-09,,
CVE-2017-0306,2016-11-23,,
CVE-2017-0307,2016-11-23,,
CVE-2017-0308,2016-11-23,,
CVE-2017-0309,2016-11-23,,
CVE-2017-0310,2016-11-23,,
CVE-2017-0311,2016-11-23,,
CVE-2017-0312,2016-11-23,,
CVE-2017-0313,2016-11-23,,
CVE-2017-0314,2016-11-23,,
CVE-2017-0315,2016-11-23,,
CVE-2017-0317,2016-11-23,,
CVE-2017-0318,2016-11-23,,
CVE-2017-0319,2016-11-23,,
CVE-2017-0320,2016-11-23,,
CVE-2017-0321,2016-11-23,,
CVE-2017-0322,2016-11-23,,
CVE-2017-0323,2016-11-23,,
CVE-2017-0324,2016-11-23,,
CVE-2017-0325,2016-11-23,,
CVE-2017-0327,2016-11-23,,
CVE-2017-0328,2016-11-23,,
CVE-2017-0329,2016-11-23,,
CVE-2017-0330,2016-11-23,,
CVE-2017-0332,2016-11-23,,
CVE-2017-0333,2016-11-23,,
CVE-2017-0334,2016-11-23,,
CVE-2017-0335,2016-11-23,,
CVE-2017-0336,2016-11-23,,
CVE-2017-0337,2016-11-23,,
CVE-2017-0338,2016-11-23,,
CVE-2017-0339,2016-11-23,,
CVE-2017-0360,2016-11-29,,
CVE-2017-0381,2016-11-29,,
CVE-2017-0382,2016-11-29,,
CVE-2017-0383,2016-11-29,,
CVE-2017-0384,2016-11-29,,
CVE-2017-0385,2016-11-29,,
CVE-2017-0386,2016-11-29,,
CVE-2017-0387,2016-11-29,,
CVE-2017-0388,2016-11-29,,
CVE-2017-0389,2016-11-29,,
CVE-2017-0390,2016-11-29,,
CVE-2017-0391,2016-11-29,,
CVE-2017-0392,2016-11-29,,
CVE-2017-0393,2016-11-29,,
CVE-2017-0394,2016-11-29,,
CVE-2017-0395,2016-11-29,,
CVE-2017-0396,2016-11-29,,
CVE-2017-0397,2016-11-29,,
CVE-2017-0398,2016-11-29,,
CVE-2017-0399,2016-11-29,,
CVE-2017-0400,2016-11-29,,
CVE-2017-0401,2016-11-29,,
CVE-2017-0402,2016-11-29,,
CVE-2017-0403,2016-11-29,,
CVE-2017-0404,2016-11-29,,
CVE-2017-0405,2016-11-29,,
CVE-2017-0406,2016-11-29,,
CVE-2017-0407,2016-11-29,,
CVE-2017-0408,2016-11-29,,
CVE-2017-0409,2016-11-29,,
CVE-2017-0410,2016-11-29,,
CVE-2017-0411,2016-11-29,,
CVE-2017-0412,2016-11-29,,
CVE-2017-0413,2016-11-29,,
CVE-2017-0414,2016-11-29,,
CVE-2017-0415,2016-11-29,,
CVE-2017-0416,2016-11-29,,
CVE-2017-0417,2016-11-29,,
CVE-2017-0418,2016-11-29,,
CVE-2017-0419,2016-11-29,,
CVE-2017-0420,2016-11-29,,
CVE-2017-0421,2016-11-29,,
CVE-2017-0422,2016-11-29,,
CVE-2017-0423,2016-11-29,,
CVE-2017-0424,2016-11-29,,
CVE-2017-0425,2016-11-29,,
CVE-2017-0426,2016-11-29,,
CVE-2017-0427,2016-11-29,,
CVE-2017-0428,2016-11-29,,
CVE-2017-0429,2016-11-29,,
CVE-2017-0430,2016-11-29,,
CVE-2017-0432,2016-11-29,,
CVE-2017-0433,2016-11-29,,
CVE-2017-0434,2016-11-29,,
CVE-2017-0435,2016-11-29,,
CVE-2017-0436,2016-11-29,,
CVE-2017-0437,2016-11-29,,
CVE-2017-0438,2016-11-29,,
CVE-2017-0439,2016-11-29,,
CVE-2017-0440,2016-11-29,,
CVE-2017-0441,2016-11-29,,
CVE-2017-0442,2016-11-29,,
CVE-2017-0443,2016-11-29,,
CVE-2017-0444,2016-11-29,,
CVE-2017-0445,2016-11-29,,
CVE-2017-0446,2016-11-29,,
CVE-2017-0447,2016-11-29,,
CVE-2017-0448,2016-11-29,,
CVE-2017-0449,2016-11-29,,
CVE-2017-0450,2016-11-29,,
CVE-2017-0451,2016-11-29,,
CVE-2017-0452,2016-11-29,,
CVE-2017-0453,2016-11-29,,
CVE-2017-0454,2016-11-29,,
CVE-2017-0455,2016-11-29,,
CVE-2017-0456,2016-11-29,,
CVE-2017-0457,2016-11-29,,
CVE-2017-0458,2016-11-29,,
CVE-2017-0459,2016-11-29,,
CVE-2017-0460,2016-11-29,,
CVE-2017-0461,2016-11-29,,
CVE-2017-0462,2016-11-29,,
CVE-2017-0463,2016-11-29,,
CVE-2017-0464,2016-11-29,,
CVE-2017-0466,2016-11-29,,
CVE-2017-0467,2016-11-29,,
CVE-2017-0468,2016-11-29,,
CVE-2017-0469,2016-11-29,,
CVE-2017-0470,2016-11-29,,
CVE-2017-0471,2016-11-29,,
CVE-2017-0472,2016-11-29,,
CVE-2017-0473,2016-11-29,,
CVE-2017-0474,2016-11-29,,
CVE-2017-0475,2016-11-29,,
CVE-2017-0476,2016-11-29,,
CVE-2017-0477,2016-11-29,,
CVE-2017-0478,2016-11-29,,
CVE-2017-0479,2016-11-29,,
CVE-2017-0480,2016-11-29,,
CVE-2017-0481,2016-11-29,,
CVE-2017-0482,2016-11-29,,
CVE-2017-0483,2016-11-29,,
CVE-2017-0484,2016-11-29,,
CVE-2017-0485,2016-11-29,,
CVE-2017-0486,2016-11-29,,
CVE-2017-0487,2016-11-29,,
CVE-2017-0488,2016-11-29,,
CVE-2017-0489,2016-11-29,,
CVE-2017-0490,2016-11-29,,
CVE-2017-0491,2016-11-29,,
CVE-2017-0492,2016-11-29,,
CVE-2017-0494,2016-11-29,,
CVE-2017-0495,2016-11-29,,
CVE-2017-0496,2016-11-29,,
CVE-2017-0497,2016-11-29,,
CVE-2017-0498,2016-11-29,,
CVE-2017-0499,2016-11-29,,
CVE-2017-0500,2016-11-29,,
CVE-2017-0501,2016-11-29,,
CVE-2017-0502,2016-11-29,,
CVE-2017-0503,2016-11-29,,
CVE-2017-0504,2016-11-29,,
CVE-2017-0505,2016-11-29,,
CVE-2017-0506,2016-11-29,,
CVE-2017-0507,2016-11-29,,
CVE-2017-0508,2016-11-29,,
CVE-2017-0509,2016-11-29,,
CVE-2017-0510,2016-11-29,,
CVE-2017-0516,2016-11-29,,
CVE-2017-0517,2016-11-29,,
CVE-2017-0518,2016-11-29,,
CVE-2017-0519,2016-11-29,,
CVE-2017-0520,2016-11-29,,
CVE-2017-0521,2016-11-29,,
CVE-2017-0522,2016-11-29,,
CVE-2017-0523,2016-11-29,,
CVE-2017-0524,2016-11-29,,
CVE-2017-0525,2016-11-29,,
CVE-2017-0526,2016-11-29,,
CVE-2017-0527,2016-11-29,,
CVE-2017-0528,2016-11-29,,
CVE-2017-0529,2016-11-29,,
CVE-2017-0531,2016-11-29,,
CVE-2017-0532,2016-11-29,,
CVE-2017-0533,2016-11-29,,
CVE-2017-0534,2016-11-29,,
CVE-2017-0535,2016-11-29,,
CVE-2017-0536,2016-11-29,,
CVE-2017-0537,2016-11-29,,
CVE-2017-0538,2016-11-29,,
CVE-2017-0539,2016-11-29,,
CVE-2017-0540,2016-11-29,,
CVE-2017-0541,2016-11-29,,
CVE-2017-0542,2016-11-29,,
CVE-2017-0543,2016-11-29,,
CVE-2017-0544,2016-11-29,,
CVE-2017-0545,2016-11-29,,
CVE-2017-0546,2016-11-29,,
CVE-2017-0547,2016-11-29,,
CVE-2017-0548,2016-11-29,,
CVE-2017-0549,2016-11-29,,
CVE-2017-0550,2016-11-29,,
CVE-2017-0551,2016-11-29,,
CVE-2017-0552,2016-11-29,,
CVE-2017-0553,2016-11-29,,
CVE-2017-0554,2016-11-29,,
CVE-2017-0555,2016-11-29,,
CVE-2017-0556,2016-11-29,,
CVE-2017-0557,2016-11-29,,
CVE-2017-0558,2016-11-29,,
CVE-2017-0559,2016-11-29,,
CVE-2017-0560,2016-11-29,,
CVE-2017-0561,2016-11-29,,
CVE-2017-0562,2016-11-29,,
CVE-2017-0563,2016-11-29,,
CVE-2017-0564,2016-11-29,,
CVE-2017-0565,2016-11-29,,
CVE-2017-0566,2016-11-29,,
CVE-2017-0567,2016-11-29,,
CVE-2017-0568,2016-11-29,,
CVE-2017-0569,2016-11-29,,
CVE-2017-0570,2016-11-29,,
CVE-2017-0571,2016-11-29,,
CVE-2017-0572,2016-11-29,,
CVE-2017-0573,2016-11-29,,
CVE-2017-0574,2016-11-29,,
CVE-2017-0575,2016-11-29,,
CVE-2017-0576,2016-11-29,,
CVE-2017-0577,2016-11-29,,
CVE-2017-0578,2016-11-29,,
CVE-2017-0579,2016-11-29,,
CVE-2017-0580,2016-11-29,,
CVE-2017-0581,2016-11-29,,
CVE-2017-0582,2016-11-29,,
CVE-2017-0583,2016-11-29,,
CVE-2017-0584,2016-11-29,,
CVE-2017-0585,2016-11-29,,
CVE-2017-0586,2016-11-29,,
CVE-2017-0881,2016-11-30,,
CVE-2017-0882,2016-11-30,,
CVE-2017-0883,2016-11-30,,
CVE-2017-0884,2016-11-30,,
CVE-2017-0885,2016-11-30,,
CVE-2017-0886,2016-11-30,,
CVE-2017-0887,2016-11-30,,
CVE-2017-0888,2016-11-30,,
CVE-2017-1001000,2017-04-02,,
CVE-2017-1093,2016-11-30,,
CVE-2017-1120,2016-11-30,,
CVE-2017-1121,2016-11-30,,
CVE-2017-1124,2016-11-30,,
CVE-2017-1127,2016-11-30,,
CVE-2017-1128,2016-11-30,,
CVE-2017-1133,2016-11-30,,
CVE-2017-1134,2016-11-30,,
CVE-2017-1142,2016-11-30,,
CVE-2017-1143,2016-11-30,,
CVE-2017-1145,2016-11-30,,
CVE-2017-1146,2016-11-30,,
CVE-2017-1150,2016-11-30,,
CVE-2017-1151,2016-11-30,,
CVE-2017-1152,2016-11-30,,
CVE-2017-1153,2016-11-30,,
CVE-2017-1154,2016-11-30,,
CVE-2017-1155,2016-11-30,,
CVE-2017-1171,2016-11-30,,
CVE-2017-1180,2016-11-30,,
CVE-2017-1205,2016-11-30,,
CVE-2017-2290,2016-12-01,,
CVE-2017-2350,2016-12-01,,
CVE-2017-2351,2016-12-01,,
CVE-2017-2352,2016-12-01,,
CVE-2017-2353,2016-12-01,2017-01-26,56
CVE-2017-2354,2016-12-01,,
CVE-2017-2355,2016-12-01,,
CVE-2017-2356,2016-12-01,,
CVE-2017-2357,2016-12-01,,
CVE-2017-2358,2016-12-01,,
CVE-2017-2359,2016-12-01,,
CVE-2017-2360,2016-12-01,2017-01-26,56
CVE-2017-2361,2016-12-01,,
CVE-2017-2362,2016-12-01,2017-02-01,62
CVE-2017-2363,2016-12-01,,
CVE-2017-2364,2016-12-01,,
CVE-2017-2365,2016-12-01,,
CVE-2017-2366,2016-12-01,,
CVE-2017-2367,2016-12-01,,
CVE-2017-2368,2016-12-01,,
CVE-2017-2369,2016-12-01,2017-02-01,62
CVE-2017-2370,2016-12-01,2017-01-26,56
CVE-2017-2371,2016-12-01,,
CVE-2017-2372,2016-12-01,,
CVE-2017-2373,2016-12-01,2017-02-01,62
CVE-2017-2374,2016-12-01,,
CVE-2017-2376,2016-12-01,,
CVE-2017-2377,2016-12-01,,
CVE-2017-2378,2016-12-01,,
CVE-2017-2379,2016-12-01,,
CVE-2017-2380,2016-12-01,,
CVE-2017-2381,2016-12-01,,
CVE-2017-2382,2016-12-01,,
CVE-2017-2383,2016-12-01,,
CVE-2017-2384,2016-12-01,,
CVE-2017-2385,2016-12-01,,
CVE-2017-2386,2016-12-01,,
CVE-2017-2387,2016-12-01,,
CVE-2017-2388,2016-12-01,,
CVE-2017-2389,2016-12-01,,
CVE-2017-2390,2016-12-01,,
CVE-2017-2391,2016-12-01,,
CVE-2017-2392,2016-12-01,,
CVE-2017-2393,2016-12-01,,
CVE-2017-2394,2016-12-01,,
CVE-2017-2395,2016-12-01,,
CVE-2017-2396,2016-12-01,,
CVE-2017-2397,2016-12-01,,
CVE-2017-2398,2016-12-01,,
CVE-2017-2399,2016-12-01,,
CVE-2017-2400,2016-12-01,,
CVE-2017-2401,2016-12-01,,
CVE-2017-2402,2016-12-01,,
CVE-2017-2403,2016-12-01,,
CVE-2017-2404,2016-12-01,,
CVE-2017-2405,2016-12-01,,
CVE-2017-2406,2016-12-01,,
CVE-2017-2407,2016-12-01,,
CVE-2017-2408,2016-12-01,,
CVE-2017-2409,2016-12-01,,
CVE-2017-2410,2016-12-01,,
CVE-2017-2412,2016-12-01,,
CVE-2017-2413,2016-12-01,,
CVE-2017-2414,2016-12-01,,
CVE-2017-2415,2016-12-01,,
CVE-2017-2416,2016-12-01,,
CVE-2017-2417,2016-12-01,,
CVE-2017-2418,2016-12-01,,
CVE-2017-2419,2016-12-01,,
CVE-2017-2420,2016-12-01,,
CVE-2017-2421,2016-12-01,,
CVE-2017-2422,2016-12-01,,
CVE-2017-2423,2016-12-01,,
CVE-2017-2424,2016-12-01,,
CVE-2017-2425,2016-12-01,,
CVE-2017-2426,2016-12-01,,
CVE-2017-2427,2016-12-01,,
CVE-2017-2428,2016-12-01,,
CVE-2017-2429,2016-12-01,,
CVE-2017-2430,2016-12-01,,
CVE-2017-2431,2016-12-01,,
CVE-2017-2432,2016-12-01,,
CVE-2017-2433,2016-12-01,,
CVE-2017-2434,2016-12-01,,
CVE-2017-2435,2016-12-01,,
CVE-2017-2436,2016-12-01,,
CVE-2017-2437,2016-12-01,,
CVE-2017-2438,2016-12-01,,
CVE-2017-2439,2016-12-01,,
CVE-2017-2440,2016-12-01,,
CVE-2017-2441,2016-12-01,,
CVE-2017-2442,2016-12-01,,
CVE-2017-2443,2016-12-01,,
CVE-2017-2444,2016-12-01,,
CVE-2017-2445,2016-12-01,,
CVE-2017-2446,2016-12-01,,
CVE-2017-2447,2016-12-01,,
CVE-2017-2448,2016-12-01,,
CVE-2017-2449,2016-12-01,,
CVE-2017-2450,2016-12-01,,
CVE-2017-2451,2016-12-01,,
CVE-2017-2452,2016-12-01,,
CVE-2017-2453,2016-12-01,,
CVE-2017-2454,2016-12-01,,
CVE-2017-2455,2016-12-01,,
CVE-2017-2456,2016-12-01,,
CVE-2017-2457,2016-12-01,,
CVE-2017-2458,2016-12-01,,
CVE-2017-2459,2016-12-01,,
CVE-2017-2460,2016-12-01,,
