cve,assign_date,published_date,date_diff
CVE-2015-2536,3/19/2015,9/8/2015,173
CVE-2015-2541,3/19/2015,9/8/2015,173
CVE-2015-2542,3/19/2015,9/8/2015,173
CVE-2015-2543,3/19/2015,9/8/2015,173
CVE-2015-2544,3/19/2015,9/8/2015,173
CVE-2015-2545,3/19/2015,9/8/2015,173
CVE-2015-2546,3/19/2015,9/8/2015,173
CVE-2015-2548,3/19/2015,10/13/2015,208
CVE-2015-2549,3/19/2015,10/13/2015,208
CVE-2015-2550,3/19/2015,10/13/2015,208
CVE-2015-2552,3/19/2015,10/13/2015,208
CVE-2015-2553,3/19/2015,10/13/2015,208
CVE-2015-2554,3/19/2015,10/13/2015,208
CVE-2015-2555,3/19/2015,10/13/2015,208
CVE-2015-2556,3/19/2015,10/13/2015,208
CVE-2015-2557,3/19/2015,10/13/2015,208
CVE-2015-2558,3/19/2015,10/13/2015,208
CVE-2015-2559,3/19/2015,3/25/2015,6
CVE-2015-2562,3/20/2015,3/20/2015,0
CVE-2015-2563,3/20/2015,3/20/2015,0
CVE-2015-2564,3/20/2015,3/20/2015,0
CVE-2015-2565,3/20/2015,4/16/2015,27
CVE-2015-2566,3/20/2015,4/16/2015,27
CVE-2015-2567,3/20/2015,4/16/2015,27
CVE-2015-2568,3/20/2015,4/16/2015,27
CVE-2015-2570,3/20/2015,4/16/2015,27
CVE-2015-2571,3/20/2015,4/16/2015,27
CVE-2015-2572,3/20/2015,4/16/2015,27
CVE-2015-2573,3/20/2015,4/16/2015,27
CVE-2015-2574,3/20/2015,4/16/2015,27
CVE-2015-2575,3/20/2015,4/16/2015,27
CVE-2015-2576,3/20/2015,4/16/2015,27
CVE-2015-2577,3/20/2015,4/16/2015,27
CVE-2015-2578,3/20/2015,4/16/2015,27
CVE-2015-2579,3/20/2015,4/16/2015,27
CVE-2015-2580,3/20/2015,7/16/2015,118
CVE-2015-2581,3/20/2015,7/16/2015,118
CVE-2015-2582,3/20/2015,7/16/2015,118
CVE-2015-2583,3/20/2015,7/16/2015,118
CVE-2015-2584,3/20/2015,7/16/2015,118
CVE-2015-2585,3/20/2015,7/16/2015,118
CVE-2015-2586,3/20/2015,7/16/2015,118
CVE-2015-2587,3/20/2015,7/16/2015,118
CVE-2015-2588,3/20/2015,7/16/2015,118
CVE-2015-2589,3/20/2015,7/16/2015,118
CVE-2015-2590,3/20/2015,7/16/2015,118
CVE-2015-2591,3/20/2015,7/16/2015,118
CVE-2015-2592,3/20/2015,7/16/2015,118
CVE-2015-2593,3/20/2015,7/16/2015,118
CVE-2015-2594,3/20/2015,7/16/2015,118
CVE-2015-2595,3/20/2015,7/16/2015,118
CVE-2015-2596,3/20/2015,7/16/2015,118
CVE-2015-2597,3/20/2015,7/16/2015,118
CVE-2015-2598,3/20/2015,7/16/2015,118
CVE-2015-2599,3/20/2015,7/16/2015,118
CVE-2015-2600,3/20/2015,7/16/2015,118
CVE-2015-2601,3/20/2015,7/16/2015,118
CVE-2015-2602,3/20/2015,7/16/2015,118
CVE-2015-2603,3/20/2015,7/16/2015,118
CVE-2015-2604,3/20/2015,7/16/2015,118
CVE-2015-2605,3/20/2015,7/16/2015,118
CVE-2015-2606,3/20/2015,7/16/2015,118
CVE-2015-2607,3/20/2015,7/16/2015,118
CVE-2015-2608,3/20/2015,10/21/2015,215
CVE-2015-2609,3/20/2015,7/16/2015,118
CVE-2015-2610,3/20/2015,7/16/2015,118
CVE-2015-2611,3/20/2015,7/16/2015,118
CVE-2015-2612,3/20/2015,7/16/2015,118
CVE-2015-2613,3/20/2015,7/16/2015,118
CVE-2015-2614,3/20/2015,7/16/2015,118
CVE-2015-2615,3/20/2015,7/16/2015,118
CVE-2015-2616,3/20/2015,7/16/2015,118
CVE-2015-2617,3/20/2015,7/16/2015,118
CVE-2015-2618,3/20/2015,7/16/2015,118
CVE-2015-2619,3/20/2015,7/16/2015,118
CVE-2015-2620,3/20/2015,7/16/2015,118
CVE-2015-2621,3/20/2015,7/16/2015,118
CVE-2015-2622,3/20/2015,7/16/2015,118
CVE-2015-2623,3/20/2015,7/16/2015,118
CVE-2015-2624,3/20/2015,7/16/2015,118
CVE-2015-2625,3/20/2015,7/16/2015,118
CVE-2015-2626,3/20/2015,7/16/2015,118
CVE-2015-2627,3/20/2015,7/16/2015,118
CVE-2015-2628,3/20/2015,7/16/2015,118
CVE-2015-2629,3/20/2015,7/16/2015,118
CVE-2015-2630,3/20/2015,7/16/2015,118
CVE-2015-2631,3/20/2015,7/16/2015,118
CVE-2015-2632,3/20/2015,7/16/2015,118
CVE-2015-2633,3/20/2015,10/21/2015,215
CVE-2015-2634,3/20/2015,7/16/2015,118
CVE-2015-2635,3/20/2015,7/16/2015,118
CVE-2015-2636,3/20/2015,7/16/2015,118
CVE-2015-2637,3/20/2015,7/16/2015,118
CVE-2015-2638,3/20/2015,7/16/2015,118
CVE-2015-2639,3/20/2015,7/16/2015,118
CVE-2015-2640,3/20/2015,7/16/2015,118
CVE-2015-2641,3/20/2015,7/16/2015,118
CVE-2015-2642,3/20/2015,10/21/2015,215
CVE-2015-2643,3/20/2015,7/16/2015,118
CVE-2015-2644,3/20/2015,7/16/2015,118
CVE-2015-2645,3/20/2015,7/16/2015,118
CVE-2015-2646,3/20/2015,7/16/2015,118
CVE-2015-2647,3/20/2015,7/16/2015,118
CVE-2015-2648,3/20/2015,7/16/2015,118
CVE-2015-2649,3/20/2015,7/16/2015,118
CVE-2015-2650,3/20/2015,7/16/2015,118
CVE-2015-2651,3/20/2015,7/16/2015,118
CVE-2015-2652,3/20/2015,7/16/2015,118
CVE-2015-2653,3/20/2015,7/16/2015,118
CVE-2015-2654,3/20/2015,7/16/2015,118
CVE-2015-2655,3/20/2015,7/16/2015,118
CVE-2015-2656,3/20/2015,7/16/2015,118
CVE-2015-2657,3/20/2015,7/16/2015,118
CVE-2015-2658,3/20/2015,7/16/2015,118
CVE-2015-2659,3/20/2015,7/16/2015,118
CVE-2015-2660,3/20/2015,7/16/2015,118
CVE-2015-2661,3/20/2015,7/16/2015,118
CVE-2015-2662,3/20/2015,7/16/2015,118
CVE-2015-2663,3/20/2015,7/16/2015,118
CVE-2015-2664,3/20/2015,7/16/2015,118
CVE-2015-2665,3/20/2015,6/17/2015,89
CVE-2015-2666,3/20/2015,5/27/2015,68
CVE-2015-2667,3/20/2015,5/18/2015,59
CVE-2015-2668,3/20/2015,5/12/2015,53
CVE-2015-2672,3/21/2015,5/2/2016,408
CVE-2015-2676,3/23/2015,3/23/2015,0
CVE-2015-2677,3/23/2015,3/23/2015,0
CVE-2015-2678,3/23/2015,3/23/2015,0
CVE-2015-2679,3/23/2015,3/23/2015,0
CVE-2015-2680,3/23/2015,3/23/2015,0
CVE-2015-2681,3/23/2015,3/23/2015,0
CVE-2015-2682,3/23/2015,3/26/2015,3
CVE-2015-2683,3/23/2015,3/26/2015,3
CVE-2015-2684,3/23/2015,3/31/2015,8
CVE-2015-2686,3/23/2015,5/2/2016,406
CVE-2015-2694,3/24/2015,5/25/2015,62
CVE-2015-2695,3/24/2015,11/8/2015,229
CVE-2015-2696,3/24/2015,11/8/2015,229
CVE-2015-2697,3/24/2015,11/8/2015,229
CVE-2015-2698,3/24/2015,11/12/2015,233
CVE-2015-2701,3/25/2015,3/25/2015,0
CVE-2015-2702,3/25/2015,3/25/2015,0
CVE-2015-2703,3/25/2015,3/25/2015,0
CVE-2015-2704,3/25/2015,5/18/2015,54
CVE-2015-2706,3/25/2015,4/24/2015,30
CVE-2015-2708,3/25/2015,5/14/2015,50
CVE-2015-2709,3/25/2015,5/14/2015,50
CVE-2015-2710,3/25/2015,5/14/2015,50
CVE-2015-2711,3/25/2015,5/14/2015,50
CVE-2015-2712,3/25/2015,5/14/2015,50
CVE-2015-2713,3/25/2015,5/14/2015,50
CVE-2015-2714,3/25/2015,5/14/2015,50
CVE-2015-2715,3/25/2015,5/14/2015,50
CVE-2015-2716,3/25/2015,5/14/2015,50
CVE-2015-2717,3/25/2015,5/14/2015,50
CVE-2015-2718,3/25/2015,5/14/2015,50
CVE-2015-2720,3/25/2015,5/14/2015,50
CVE-2015-2721,3/25/2015,7/5/2015,102
CVE-2015-2722,3/25/2015,7/5/2015,102
CVE-2015-2724,3/25/2015,7/5/2015,102
CVE-2015-2725,3/25/2015,7/5/2015,102
CVE-2015-2726,3/25/2015,7/5/2015,102
CVE-2015-2727,3/25/2015,7/5/2015,102
CVE-2015-2728,3/25/2015,7/5/2015,102
CVE-2015-2729,3/25/2015,7/5/2015,102
CVE-2015-2730,3/25/2015,7/5/2015,102
CVE-2015-2731,3/25/2015,7/5/2015,102
CVE-2015-2733,3/25/2015,7/5/2015,102
CVE-2015-2734,3/25/2015,7/5/2015,102
CVE-2015-2735,3/25/2015,7/5/2015,102
CVE-2015-2736,3/25/2015,7/5/2015,102
CVE-2015-2737,3/25/2015,7/5/2015,102
CVE-2015-2738,3/25/2015,7/5/2015,102
CVE-2015-2739,3/25/2015,7/5/2015,102
CVE-2015-2740,3/25/2015,7/5/2015,102
CVE-2015-2741,3/25/2015,7/5/2015,102
CVE-2015-2742,3/25/2015,7/5/2015,102
CVE-2015-2743,3/25/2015,7/5/2015,102
CVE-2015-2744,3/25/2015,8/7/2015,135
CVE-2015-2745,3/25/2015,8/7/2015,135
CVE-2015-2746,3/26/2015,3/26/2015,0
CVE-2015-2747,3/26/2015,3/26/2015,0
CVE-2015-2748,3/26/2015,3/26/2015,0
CVE-2015-2751,3/26/2015,4/1/2015,6
CVE-2015-2752,3/26/2015,4/1/2015,6
CVE-2015-2753,3/27/2015,3/31/2015,4
CVE-2015-2754,3/27/2015,3/31/2015,4
CVE-2015-2755,3/27/2015,4/1/2015,5
CVE-2015-2756,3/27/2015,4/1/2015,5
CVE-2015-2757,3/27/2015,3/27/2015,0
CVE-2015-2758,3/27/2015,3/27/2015,0
CVE-2015-2759,3/27/2015,3/27/2015,0
CVE-2015-2760,3/27/2015,3/27/2015,0
CVE-2015-2761,3/27/2015,3/27/2015,0
CVE-2015-2762,3/27/2015,3/27/2015,0
CVE-2015-2763,3/27/2015,3/27/2015,0
CVE-2015-2764,3/27/2015,3/27/2015,0
CVE-2015-2765,3/27/2015,3/27/2015,0
CVE-2015-2766,3/27/2015,3/27/2015,0
CVE-2015-2767,3/27/2015,3/27/2015,0
CVE-2015-2768,3/27/2015,3/27/2015,0
CVE-2015-2769,3/27/2015,3/27/2015,0
CVE-2015-2770,3/27/2015,3/27/2015,0
CVE-2015-2771,3/27/2015,3/27/2015,0
CVE-2015-2772,3/27/2015,3/27/2015,0
CVE-2015-2773,3/27/2015,3/27/2015,0
CVE-2015-2774,3/27/2015,4/7/2016,377
CVE-2015-2775,3/27/2015,4/13/2015,17
CVE-2015-2776,3/27/2015,3/31/2015,4
CVE-2015-2778,3/27/2015,4/10/2015,14
CVE-2015-2779,3/27/2015,4/10/2015,14
CVE-2015-2781,3/29/2015,4/14/2015,16
CVE-2015-2782,3/29/2015,4/8/2015,10
CVE-2015-2783,3/29/2015,6/9/2015,72
CVE-2015-2785,3/29/2015,3/29/2015,0
CVE-2015-2786,3/29/2015,3/29/2015,0
CVE-2015-2787,3/29/2015,3/30/2015,1
CVE-2015-2788,3/29/2015,4/14/2015,16
CVE-2015-2789,3/30/2015,3/30/2015,0
CVE-2015-2790,3/30/2015,3/30/2015,0
CVE-2015-2791,3/30/2015,3/30/2015,0
CVE-2015-2792,3/30/2015,3/30/2015,0
CVE-2015-2794,3/30/2015,2/6/2017,679
CVE-2015-2797,3/30/2015,6/19/2015,81
CVE-2015-2803,3/30/2015,6/17/2015,79
CVE-2015-2804,3/30/2015,6/16/2015,78
CVE-2015-2805,3/30/2015,6/16/2015,78
CVE-2015-2806,3/30/2015,4/10/2015,11
CVE-2015-2807,3/31/2015,9/1/2015,154
CVE-2015-2808,3/31/2015,3/31/2015,0
CVE-2015-2809,3/31/2015,3/31/2015,0
CVE-2015-2810,3/31/2015,5/15/2015,45
CVE-2015-2811,4/1/2015,4/1/2015,0
CVE-2015-2812,4/1/2015,4/1/2015,0
CVE-2015-2813,4/1/2015,4/1/2015,0
CVE-2015-2814,4/1/2015,4/1/2015,0
CVE-2015-2815,4/1/2015,4/1/2015,0
CVE-2015-2816,4/1/2015,4/1/2015,0
CVE-2015-2817,4/1/2015,4/1/2015,0
CVE-2015-2818,4/1/2015,4/1/2015,0
CVE-2015-2819,4/1/2015,4/1/2015,0
CVE-2015-2820,4/1/2015,4/1/2015,0
CVE-2015-2821,4/1/2015,4/1/2015,0
CVE-2015-2822,4/1/2015,4/8/2015,7
CVE-2015-2823,4/1/2015,4/8/2015,7
CVE-2015-2824,4/1/2015,4/6/2015,5
CVE-2015-2825,4/1/2015,4/21/2015,20
CVE-2015-2827,4/1/2015,4/7/2015,6
CVE-2015-2828,4/1/2015,4/7/2015,6
CVE-2015-2829,4/1/2015,5/12/2015,41
CVE-2015-2830,4/2/2015,5/27/2015,55
CVE-2015-2831,4/2/2015,4/14/2015,12
CVE-2015-2838,4/3/2015,4/3/2015,0
CVE-2015-2839,4/3/2015,4/3/2015,0
CVE-2015-2840,4/3/2015,4/3/2015,0
CVE-2015-2841,4/3/2015,4/3/2015,0
CVE-2015-2842,4/3/2015,5/12/2015,39
CVE-2015-2843,4/3/2015,5/12/2015,39
CVE-2015-2844,4/3/2015,5/12/2015,39
CVE-2015-2845,4/3/2015,5/12/2015,39
CVE-2015-2846,4/3/2015,4/13/2015,10
CVE-2015-2847,4/3/2015,7/26/2015,114
CVE-2015-2848,4/3/2015,7/26/2015,114
CVE-2015-2849,4/3/2015,7/7/2015,95
CVE-2015-2850,4/3/2015,7/7/2015,95
CVE-2015-2851,4/3/2015,5/30/2015,57
CVE-2015-2852,4/3/2015,5/30/2015,57
CVE-2015-2853,4/3/2015,5/30/2015,57
CVE-2015-2854,4/3/2015,5/30/2015,57
CVE-2015-2855,4/3/2015,5/30/2015,57
CVE-2015-2858,4/3/2015,10/1/2015,181
CVE-2015-2859,4/3/2015,6/23/2015,81
CVE-2015-2860,4/3/2015,6/23/2015,81
CVE-2015-2861,4/3/2015,6/18/2015,76
CVE-2015-2862,4/3/2015,7/20/2015,108
CVE-2015-2863,4/3/2015,7/20/2015,108
CVE-2015-2864,4/3/2015,9/21/2015,171
CVE-2015-2866,4/3/2015,7/8/2015,96
CVE-2015-2867,4/3/2015,1/6/2017,644
CVE-2015-2868,4/3/2015,1/6/2017,644
CVE-2015-2869,4/3/2015,7/21/2015,109
CVE-2015-2870,4/3/2015,7/31/2015,119
CVE-2015-2871,4/3/2015,7/31/2015,119
CVE-2015-2872,4/3/2015,8/23/2015,142
CVE-2015-2873,4/3/2015,8/23/2015,142
CVE-2015-2874,4/3/2015,12/30/2015,271
CVE-2015-2875,4/3/2015,12/30/2015,271
CVE-2015-2876,4/3/2015,12/30/2015,271
CVE-2015-2877,4/3/2015,3/3/2017,700
CVE-2015-2880,4/3/2015,4/9/2017,737
CVE-2015-2881,4/3/2015,4/9/2017,737
CVE-2015-2882,4/3/2015,4/9/2017,737
CVE-2015-2883,4/3/2015,4/9/2017,737
CVE-2015-2884,4/3/2015,4/9/2017,737
CVE-2015-2885,4/3/2015,4/9/2017,737
CVE-2015-2886,4/3/2015,4/9/2017,737
CVE-2015-2887,4/3/2015,4/9/2017,737
CVE-2015-2888,4/3/2015,4/9/2017,737
CVE-2015-2889,4/3/2015,4/9/2017,737
CVE-2015-2890,4/3/2015,7/31/2015,119
CVE-2015-2894,4/3/2015,12/30/2015,271
CVE-2015-2895,4/3/2015,12/30/2015,271
CVE-2015-2896,4/3/2015,12/30/2015,271
CVE-2015-2897,4/3/2015,8/7/2015,126
CVE-2015-2898,4/3/2015,10/29/2015,209
CVE-2015-2899,4/3/2015,10/29/2015,209
CVE-2015-2900,4/3/2015,10/29/2015,209
CVE-2015-2901,4/3/2015,10/29/2015,209
CVE-2015-2902,4/3/2015,11/3/2015,214
CVE-2015-2903,4/3/2015,11/3/2015,214
CVE-2015-2904,4/3/2015,8/23/2015,142
CVE-2015-2905,4/3/2015,8/23/2015,142
CVE-2015-2906,4/3/2015,8/23/2015,142
CVE-2015-2907,4/3/2015,8/23/2015,142
CVE-2015-2908,4/3/2015,8/23/2015,142
CVE-2015-2912,4/3/2015,12/30/2015,271
CVE-2015-2913,4/3/2015,12/30/2015,271
CVE-2015-2914,4/3/2015,9/21/2015,171
CVE-2015-2915,4/3/2015,9/21/2015,171
CVE-2015-2916,4/3/2015,9/21/2015,171
CVE-2015-2917,4/3/2015,9/21/2015,171
CVE-2015-2918,4/3/2015,12/30/2015,271
CVE-2015-2922,4/4/2015,5/27/2015,53
CVE-2015-2924,4/4/2015,11/16/2015,226
CVE-2015-2925,4/4/2015,11/16/2015,226
CVE-2015-2926,4/6/2015,4/14/2015,8
CVE-2015-2931,4/7/2015,4/13/2015,6
CVE-2015-2932,4/7/2015,4/13/2015,6
CVE-2015-2933,4/7/2015,4/13/2015,6
CVE-2015-2934,4/7/2015,4/13/2015,6
CVE-2015-2935,4/7/2015,4/13/2015,6
CVE-2015-2936,4/7/2015,4/13/2015,6
CVE-2015-2937,4/7/2015,4/13/2015,6
CVE-2015-2938,4/7/2015,4/13/2015,6
CVE-2015-2939,4/7/2015,4/13/2015,6
CVE-2015-2940,4/7/2015,4/13/2015,6
CVE-2015-2941,4/7/2015,4/13/2015,6
CVE-2015-2942,4/7/2015,4/13/2015,6
CVE-2015-2944,4/7/2015,6/2/2015,56
CVE-2015-2945,4/7/2015,5/25/2015,48
CVE-2015-2946,4/7/2015,5/25/2015,48
CVE-2015-2948,4/7/2015,5/31/2015,54
CVE-2015-2949,4/7/2015,5/31/2015,54
CVE-2015-2950,4/7/2015,6/5/2015,59
CVE-2015-2951,4/7/2015,6/5/2015,59
CVE-2015-2952,4/7/2015,6/13/2015,67
CVE-2015-2953,4/7/2015,6/13/2015,67
CVE-2015-2954,4/7/2015,6/13/2015,67
CVE-2015-2955,4/7/2015,6/13/2015,67
CVE-2015-2956,4/7/2015,6/13/2015,67
CVE-2015-2957,4/7/2015,6/13/2015,67
CVE-2015-2958,4/7/2015,6/13/2015,67
CVE-2015-2959,4/7/2015,6/8/2015,62
CVE-2015-2960,4/7/2015,6/8/2015,62
CVE-2015-2961,4/7/2015,6/8/2015,62
CVE-2015-2962,4/7/2015,6/13/2015,67
CVE-2015-2963,4/7/2015,7/10/2015,94
CVE-2015-2964,4/7/2015,7/4/2015,88
CVE-2015-2965,4/7/2015,6/28/2015,82
CVE-2015-2966,4/7/2015,6/30/2015,84
CVE-2015-2967,4/7/2015,7/10/2015,94
CVE-2015-2969,4/7/2015,7/10/2015,94
CVE-2015-2970,4/7/2015,7/10/2015,94
CVE-2015-2971,4/7/2015,7/19/2015,103
CVE-2015-2972,4/7/2015,7/19/2015,103
CVE-2015-2973,4/7/2015,7/24/2015,108
CVE-2015-2974,4/7/2015,7/28/2015,112
CVE-2015-2975,4/7/2015,7/26/2015,110
CVE-2015-2976,4/7/2015,7/25/2015,109
CVE-2015-2977,4/7/2015,7/29/2015,113
CVE-2015-2978,4/7/2015,7/29/2015,113
CVE-2015-2979,4/7/2015,7/29/2015,113
CVE-2015-2980,4/7/2015,8/7/2015,122
CVE-2015-2982,4/7/2015,8/22/2015,137
CVE-2015-2983,4/7/2015,8/22/2015,137
CVE-2015-2984,4/7/2015,8/22/2015,137
CVE-2015-2985,4/7/2015,9/5/2015,151
CVE-2015-2986,4/7/2015,9/5/2015,151
CVE-2015-2987,4/7/2015,8/28/2015,143
CVE-2015-2989,4/7/2015,9/7/2015,153
CVE-2015-2990,4/7/2015,9/4/2015,150
CVE-2015-2991,4/7/2015,9/4/2015,150
CVE-2015-2993,4/7/2015,6/8/2015,62
CVE-2015-2994,4/7/2015,6/8/2015,62
CVE-2015-2995,4/7/2015,6/8/2015,62
CVE-2015-2996,4/7/2015,6/8/2015,62
CVE-2015-2997,4/7/2015,6/8/2015,62
CVE-2015-2998,4/7/2015,6/8/2015,62
CVE-2015-2999,4/7/2015,6/8/2015,62
CVE-2015-3000,4/7/2015,6/8/2015,62
CVE-2015-3001,4/7/2015,6/8/2015,62
CVE-2015-3002,4/7/2015,4/10/2015,3
CVE-2015-3003,4/7/2015,4/10/2015,3
CVE-2015-3004,4/7/2015,4/10/2015,3
CVE-2015-3005,4/7/2015,4/10/2015,3
CVE-2015-3007,4/7/2015,7/14/2015,98
CVE-2015-3008,4/8/2015,4/10/2015,2
CVE-2015-3010,4/8/2015,6/16/2015,69
CVE-2015-3011,4/8/2015,5/8/2015,30
CVE-2015-3012,4/8/2015,5/8/2015,30
CVE-2015-3013,4/8/2015,5/8/2015,30
CVE-2015-3026,4/8/2015,4/29/2015,21
CVE-2015-3027,4/8/2015,4/10/2015,2
CVE-2015-3028,4/8/2015,4/8/2015,0
CVE-2015-3029,4/8/2015,4/8/2015,0
CVE-2015-3030,4/8/2015,4/8/2015,0
CVE-2015-3035,4/8/2015,4/17/2015,9
CVE-2015-3036,4/8/2015,5/20/2015,42
CVE-2015-3038,4/9/2015,4/14/2015,5
CVE-2015-3039,4/9/2015,4/14/2015,5
CVE-2015-3040,4/9/2015,4/14/2015,5
CVE-2015-3041,4/9/2015,4/14/2015,5
CVE-2015-3042,4/9/2015,4/14/2015,5
CVE-2015-3043,4/9/2015,4/14/2015,5
CVE-2015-3044,4/9/2015,4/14/2015,5
CVE-2015-3046,4/9/2015,5/13/2015,34
CVE-2015-3047,4/9/2015,5/13/2015,34
CVE-2015-3048,4/9/2015,5/13/2015,34
CVE-2015-3049,4/9/2015,5/13/2015,34
CVE-2015-3050,4/9/2015,5/13/2015,34
CVE-2015-3051,4/9/2015,5/13/2015,34
CVE-2015-3052,4/9/2015,5/13/2015,34
CVE-2015-3053,4/9/2015,5/13/2015,34
CVE-2015-3054,4/9/2015,5/13/2015,34
CVE-2015-3055,4/9/2015,5/13/2015,34
CVE-2015-3056,4/9/2015,5/13/2015,34
CVE-2015-3057,4/9/2015,5/13/2015,34
CVE-2015-3058,4/9/2015,5/13/2015,34
CVE-2015-3059,4/9/2015,5/13/2015,34
CVE-2015-3060,4/9/2015,5/13/2015,34
CVE-2015-3061,4/9/2015,5/13/2015,34
CVE-2015-3062,4/9/2015,5/13/2015,34
CVE-2015-3063,4/9/2015,5/13/2015,34
CVE-2015-3064,4/9/2015,5/13/2015,34
CVE-2015-3065,4/9/2015,5/13/2015,34
CVE-2015-3066,4/9/2015,5/13/2015,34
CVE-2015-3067,4/9/2015,5/13/2015,34
CVE-2015-3068,4/9/2015,5/13/2015,34
CVE-2015-3069,4/9/2015,5/13/2015,34
CVE-2015-3070,4/9/2015,5/13/2015,34
CVE-2015-3071,4/9/2015,5/13/2015,34
CVE-2015-3072,4/9/2015,5/13/2015,34
CVE-2015-3073,4/9/2015,5/13/2015,34
CVE-2015-3074,4/9/2015,5/13/2015,34
CVE-2015-3075,4/9/2015,5/13/2015,34
CVE-2015-3076,4/9/2015,5/13/2015,34
CVE-2015-3077,4/9/2015,5/13/2015,34
CVE-2015-3078,4/9/2015,5/13/2015,34
CVE-2015-3079,4/9/2015,5/13/2015,34
CVE-2015-3080,4/9/2015,5/13/2015,34
CVE-2015-3081,4/9/2015,5/13/2015,34
CVE-2015-3082,4/9/2015,5/13/2015,34
CVE-2015-3083,4/9/2015,5/13/2015,34
CVE-2015-3084,4/9/2015,5/13/2015,34
CVE-2015-3085,4/9/2015,5/13/2015,34
CVE-2015-3086,4/9/2015,5/13/2015,34
CVE-2015-3087,4/9/2015,5/13/2015,34
CVE-2015-3088,4/9/2015,5/13/2015,34
CVE-2015-3089,4/9/2015,5/13/2015,34
CVE-2015-3090,4/9/2015,5/13/2015,34
CVE-2015-3091,4/9/2015,5/13/2015,34
CVE-2015-3092,4/9/2015,5/13/2015,34
CVE-2015-3093,4/9/2015,5/13/2015,34
CVE-2015-3095,4/9/2015,7/15/2015,97
CVE-2015-3096,4/9/2015,6/9/2015,61
CVE-2015-3097,4/9/2015,6/9/2015,61
CVE-2015-3098,4/9/2015,6/9/2015,61
CVE-2015-3099,4/9/2015,6/9/2015,61
CVE-2015-3100,4/9/2015,6/9/2015,61
CVE-2015-3101,4/9/2015,6/9/2015,61
CVE-2015-3102,4/9/2015,6/9/2015,61
CVE-2015-3103,4/9/2015,6/9/2015,61
CVE-2015-3104,4/9/2015,6/9/2015,61
CVE-2015-3105,4/9/2015,6/9/2015,61
CVE-2015-3106,4/9/2015,6/9/2015,61
CVE-2015-3107,4/9/2015,6/9/2015,61
CVE-2015-3108,4/9/2015,6/9/2015,61
CVE-2015-3109,4/9/2015,6/24/2015,76
CVE-2015-3110,4/9/2015,6/24/2015,76
CVE-2015-3111,4/9/2015,6/24/2015,76
CVE-2015-3112,4/9/2015,6/24/2015,76
CVE-2015-3113,4/9/2015,6/23/2015,75
CVE-2015-3114,4/9/2015,7/9/2015,91
CVE-2015-3115,4/9/2015,7/9/2015,91
CVE-2015-3116,4/9/2015,7/9/2015,91
CVE-2015-3117,4/9/2015,7/9/2015,91
CVE-2015-3118,4/9/2015,7/9/2015,91
CVE-2015-3119,4/9/2015,7/9/2015,91
CVE-2015-3120,4/9/2015,7/9/2015,91
CVE-2015-3121,4/9/2015,7/9/2015,91
CVE-2015-3122,4/9/2015,7/9/2015,91
CVE-2015-3123,4/9/2015,7/9/2015,91
CVE-2015-3124,4/9/2015,7/9/2015,91
CVE-2015-3125,4/9/2015,7/9/2015,91
CVE-2015-3126,4/9/2015,7/9/2015,91
CVE-2015-3127,4/9/2015,7/9/2015,91
CVE-2015-3128,4/9/2015,7/9/2015,91
CVE-2015-3129,4/9/2015,7/9/2015,91
CVE-2015-3130,4/9/2015,7/9/2015,91
CVE-2015-3131,4/9/2015,7/9/2015,91
CVE-2015-3132,4/9/2015,7/9/2015,91
CVE-2015-3133,4/9/2015,7/9/2015,91
CVE-2015-3134,4/9/2015,7/9/2015,91
CVE-2015-3135,4/9/2015,7/9/2015,91
CVE-2015-3136,4/9/2015,7/9/2015,91
CVE-2015-3137,4/9/2015,7/9/2015,91
CVE-2015-3141,4/9/2015,5/20/2015,41
CVE-2015-3143,4/10/2015,4/24/2015,14
CVE-2015-3144,4/10/2015,4/24/2015,14
CVE-2015-3145,4/10/2015,4/24/2015,14
CVE-2015-3146,4/10/2015,4/13/2016,369
CVE-2015-3148,4/10/2015,4/24/2015,14
CVE-2015-3152,4/10/2015,5/16/2016,402
CVE-2015-3153,4/10/2015,5/1/2015,21
CVE-2015-3155,4/10/2015,8/14/2015,126
CVE-2015-3158,4/10/2015,8/26/2015,138
CVE-2015-3164,4/10/2015,7/1/2015,82
CVE-2015-3165,4/10/2015,5/28/2015,48
CVE-2015-3174,4/10/2015,6/1/2015,52
CVE-2015-3175,4/10/2015,6/1/2015,52
CVE-2015-3176,4/10/2015,6/1/2015,52
CVE-2015-3177,4/10/2015,6/1/2015,52
CVE-2015-3178,4/10/2015,6/1/2015,52
CVE-2015-3179,4/10/2015,6/1/2015,52
CVE-2015-3180,4/10/2015,6/1/2015,52
CVE-2015-3181,4/10/2015,6/1/2015,52
CVE-2015-3182,4/10/2015,1/3/2016,268
CVE-2015-3183,4/10/2015,7/20/2015,101
CVE-2015-3184,4/10/2015,8/12/2015,124
CVE-2015-3185,4/10/2015,7/20/2015,101
CVE-2015-3186,4/10/2015,11/2/2015,206
CVE-2015-3187,4/10/2015,8/12/2015,124
CVE-2015-3188,4/10/2015,1/13/2017,644
CVE-2015-3192,4/10/2015,7/12/2016,459
CVE-2015-3193,4/10/2015,12/6/2015,240
CVE-2015-3194,4/10/2015,12/6/2015,240
CVE-2015-3195,4/10/2015,12/6/2015,240
