cve,zdi_date,edb_date,published_date,has_reference_to_edb_in_nist
cve-2013-6822,,,11/19/2013,f
cve-2013-6832,,,11/20/2013,f
cve-2013-6863,,,11/23/2013,f
cve-2015-8458,12/14/2015,,12/21/2015,f
cve-2015-4725,,,6/23/2015,f
cve-2014-4261,,,7/17/2014,f
cve-2014-4362,,,9/18/2014,f
cve-2014-4443,,,10/17/2014,f
cve-2014-6943,,,10/15/2014,f
cve-2016-4655,,,8/25/2016,f
cve-2016-2285,,,5/30/2016,f
cve-2015-3268,,,4/12/2016,f
cve-2013-6882,,,12/17/2013,t
cve-2015-5479,,,4/19/2016,f
cve-2016-3980,,,4/8/2016,f
cve-2015-5714,,,5/21/2016,f
cve-2015-5715,,,5/21/2016,f
cve-2015-5207,,,5/9/2016,f
cve-2013-6889,,,5/8/2014,f
cve-2013-6903,,,12/5/2013,f
cve-2013-6904,,,12/5/2013,f
cve-2013-6915,,,12/5/2013,f
cve-2013-6929,,,12/27/2013,f
cve-2013-6931,,,1/28/2014,f
cve-2013-6971,,,12/14/2013,f
cve-2013-6991,,,1/2/2014,f
cve-2014-100028,,,1/13/2015,f
cve-2014-4624,,,10/25/2014,f
cve-2014-4503,,,7/23/2014,f
cve-2014-8762,,,10/22/2014,f
cve-2014-9706,,,3/31/2015,f
cve-2015-5681,,,8/18/2015,f
cve-2016-0442,,,1/20/2016,f
cve-2014-5755,,,9/9/2014,f
cve-2014-5760,,,9/9/2014,f
cve-2014-5777,,,9/9/2014,f
cve-2014-5786,,,9/9/2014,f
cve-2016-0147,,,4/12/2016,f
cve-2014-7852,,,12/11/2014,f
cve-2016-0499,,,1/20/2016,f
cve-2013-7038,,,12/13/2013,f
cve-2016-0423,,,1/20/2016,f
cve-2016-2103,,,4/14/2016,f
cve-2014-6136,,,2/1/2015,f
cve-2014-7293,,,1/2/2015,f
cve-2014-6944,,,10/15/2014,f
cve-2015-5301,,,11/17/2015,f
cve-2015-8051,,,11/18/2015,f
cve-2016-2164,,,4/11/2016,f
cve-2015-0569,,,5/9/2016,f
cve-2013-7066,,,4/29/2014,f
cve-2013-7076,,,12/20/2013,f
cve-2013-7086,,,12/18/2013,f
cve-2016-3715,,,5/5/2016,f
cve-2014-9763,,,5/13/2016,f
cve-2016-8630,,,11/27/2016,f
cve-2014-100010,,,1/13/2015,f
cve-2014-100035,,,1/13/2015,f
cve-2014-10012,,,1/13/2015,f
cve-2014-8829,,,1/30/2015,f
cve-2014-9437,,,1/2/2015,f
cve-2014-9452,,,1/2/2015,f
cve-2014-9464,,,1/3/2015,f
cve-2013-7108,,12/16/2013,1/14/2014,f
cve-2013-7110,,,5/1/2014,f
cve-2013-7114,,,12/19/2013,f
cve-2016-9187,,,11/4/2016,f
cve-2016-9190,,,11/4/2016,f
cve-2015-0469,,,4/16/2015,f
cve-2015-0355,,,4/14/2015,f
cve-2015-0701,,,5/6/2015,f
cve-2014-9518,,,1/5/2015,f
cve-2014-9524,,,1/5/2015,f
cve-2014-9578,,,1/8/2015,f
cve-2014-9579,,,1/8/2015,f
cve-2015-8505,,,12/8/2015,f
cve-2015-0374,,,1/21/2015,f
cve-2013-7183,,2/3/2014,2/3/2014,f
cve-2013-7194,,12/11/2013,12/20/2013,t
cve-2013-7209,,12/26/2013,12/30/2013,f
cve-2016-7221,,,11/10/2016,f
cve-2014-9777,,,7/10/2016,f
cve-2014-9594,,,1/15/2015,f
cve-2015-1347,,,1/23/2015,f
cve-2015-1450,,,2/2/2015,f
cve-2015-2103,,,2/27/2015,f
cve-2015-2195,,,3/3/2015,f
cve-2015-2747,,,3/26/2015,f
cve-2015-3379,,,4/21/2015,f
cve-2015-0610,,,2/11/2015,f
cve-2015-0421,,,1/21/2015,f
cve-2014-8125,,,4/21/2015,f
cve-2013-7216,,,12/24/2013,f
cve-2013-7236,,,4/29/2014,f
cve-2013-7239,,,1/13/2014,f
cve-2015-5750,,,8/16/2015,f
cve-2015-0433,,,4/16/2015,f
cve-2015-0453,,,4/16/2015,f
cve-2015-6523,,,8/19/2015,f
cve-2015-6753,,,8/31/2015,f
cve-2014-9745,,,9/14/2015,f
cve-2015-0021,,,2/10/2015,f
cve-2015-6921,,,9/11/2015,f
cve-2015-7237,,,9/18/2015,f
cve-2015-7238,,,9/18/2015,f
cve-2013-7249,,,1/2/2014,f
cve-2015-7708,,,10/5/2015,f
cve-2015-8082,,,11/6/2015,f
cve-2015-8233,,,11/17/2015,f
cve-2015-4529,,,7/16/2015,f
cve-2014-9793,,,7/10/2016,f
cve-2014-9798,,,7/10/2016,f
cve-2014-9866,,,8/6/2016,f
cve-2015-0399,,,1/21/2015,f
cve-2015-6079,,,11/11/2015,f
cve-2015-6493,,,10/28/2015,f
cve-2015-0483,,,4/16/2015,f
cve-2015-5240,,,10/27/2015,f
cve-2015-0486,,,4/16/2015,f
cve-2013-7255,,,1/2/2014,f
cve-2013-7257,,,1/2/2014,f
cve-2013-7289,,,1/10/2014,f
cve-2013-7291,,,1/13/2014,f
cve-2014-9892,,,8/6/2016,f
cve-2014-9895,,,8/6/2016,f
cve-2016-9449,,,11/25/2016,f
cve-2016-7153,,,9/6/2016,f
cve-2016-6990,,,10/13/2016,f
cve-2013-7302,,,4/29/2014,f
cve-2013-7307,,,1/23/2014,f
cve-2013-7311,,,1/23/2014,f
cve-2013-7338,,,4/22/2014,f
cve-2013-7346,,3/24/2014,3/27/2014,f
cve-2013-7349,,,3/31/2014,t
cve-2013-7356,,,4/10/2014,f
cve-2016-6995,,,10/13/2016,f
cve-2015-0521,,,3/12/2015,f
cve-2015-6298,,,11/6/2015,f
cve-2015-8728,,12/16/2015,1/3/2016,f
cve-2015-6174,,12/17/2015,12/9/2015,f
cve-2013-7360,,,4/10/2014,f
cve-2013-7364,,,4/10/2014,f
cve-2010-4750,,,3/1/2011,t
cve-2016-4420,,,4/30/2016,f
cve-2009-0761,,,3/3/2009,f
cve-2015-8923,,,9/20/2016,f
cve-2015-8943,,,8/6/2016,f
cve-2016-7110,,,9/7/2016,f
cve-2016-7115,,,8/30/2016,f
cve-2015-4609,,,6/16/2015,f
cve-2012-5907,,3/28/2012,11/17/2012,f
cve-2013-7391,,,7/19/2014,f
cve-2013-7438,,,3/29/2015,f
cve-2012-0013,,6/11/2012,1/10/2012,f
cve-2012-0025,,,11/2/2012,t
cve-2016-1341,,,2/23/2016,f
cve-2016-1365,,,8/18/2016,f
cve-2016-1368,,,5/5/2016,f
cve-2015-6177,,,12/9/2015,f
cve-2015-5424,8/24/2015,,8/24/2015,f
cve-2015-8338,,,12/17/2015,f
cve-2015-0563,,,1/9/2015,f
cve-2015-0564,,,1/9/2015,f
cve-2015-6164,,,12/9/2015,f
cve-2012-0029,,,1/27/2012,f
cve-2012-0031,,,1/18/2012,f
cve-2012-0038,,,5/17/2012,f
cve-2012-0057,,,2/1/2012,f
cve-2016-1373,,,5/5/2016,f
cve-2016-5426,,,9/21/2016,f
cve-2016-1421,,,6/9/2016,f
cve-2015-0559,,,1/9/2015,f
cve-2015-0686,,,4/2/2015,f
cve-2015-5751,,,8/16/2015,f
cve-2015-0143,,,10/3/2015,f
cve-2015-5876,,,9/18/2015,f
cve-2015-0543,,,7/5/2015,f
cve-2015-6092,,,11/11/2015,f
cve-2015-1342,,,12/7/2015,f
cve-2012-0076,,,1/18/2012,f
cve-2012-0083,,,1/18/2012,f
cve-2012-0107,,,10/16/2012,f
cve-2015-5879,,,9/18/2015,f
cve-2015-6607,,,10/6/2015,f
cve-2015-0169,,,5/25/2015,f
cve-2015-6107,,,12/9/2015,f
cve-2015-0171,,,5/25/2015,f
cve-2015-0431,,,1/21/2015,f
cve-2015-5276,,,11/17/2015,f
cve-2015-5825,,,9/18/2015,f
cve-2015-0138,,,3/24/2015,f
cve-2015-4764,,,7/16/2015,f
cve-2015-6500,,,10/26/2015,f
cve-2016-1436,,,6/22/2016,f
cve-2016-1941,,,1/31/2016,f
cve-2014-6750,,,9/27/2014,f
cve-2015-2659,,,7/16/2015,f
cve-2015-2337,,,6/13/2015,f
cve-2014-100032,,,1/13/2015,f
cve-2015-5890,,,10/8/2015,f
cve-2013-7397,,,6/24/2015,f
cve-2013-7437,,,3/29/2015,f
cve-2012-0115,,,1/18/2012,f
cve-2016-1454,,,10/6/2016,f
cve-2016-1461,,,7/31/2016,f
cve-2015-4286,,,7/29/2015,f
cve-2015-0438,,,4/16/2015,f
cve-2015-6402,,,12/13/2015,f
cve-2015-0040,2/10/2015,11/14/2016,2/10/2015,f
cve-2012-0118,,,1/18/2012,f
cve-2012-0124,,7/1/2012,3/13/2012,f
cve-2012-0137,,,2/14/2012,f
cve-2014-6989,,,10/16/2014,f
cve-2015-6251,,,8/24/2015,f
cve-2015-5765,,,9/18/2015,f
cve-2015-1765,,,6/9/2015,f
cve-2014-2329,,,8/31/2015,f
cve-2015-5500,,,8/18/2015,f
cve-2015-0560,,,1/9/2015,f
cve-2015-0317,,,2/5/2015,f
cve-2015-0694,,,4/10/2015,f
cve-2015-1770,,,6/9/2015,f
cve-2012-0138,,,2/14/2012,f
cve-2012-0141,,,5/8/2012,f
cve-2012-0159,8/3/2012,,5/8/2012,f
cve-2016-1526,,,2/12/2016,f
cve-2015-2965,,,6/28/2015,f
cve-2015-8131,,,12/7/2015,f
cve-2015-0268,,,2/16/2015,f
cve-2015-0820,,,2/25/2015,f
cve-2015-2890,,,7/31/2015,f
cve-2012-0161,,,5/8/2012,f
cve-2012-0162,8/3/2012,,5/8/2012,f
cve-2012-0175,,,7/10/2012,f
cve-2012-0176,,,5/8/2012,f
cve-2012-0183,11/15/2012,,5/8/2012,f
cve-2012-0186,,,6/22/2012,f
cve-2015-0328,,,2/5/2015,f
cve-2015-2954,,,6/13/2015,f
cve-2015-5086,7/14/2015,,7/15/2015,f
cve-2009-5143,,,8/4/2015,f
cve-2014-8131,,,1/6/2015,f
cve-2015-3627,,,5/18/2015,f
cve-2015-7496,,,11/24/2015,f
cve-2015-0017,2/10/2015,,2/10/2015,f
cve-2015-0538,5/7/2015,,5/6/2015,f
cve-2015-3129,,,7/9/2015,f
cve-2015-3184,,,8/12/2015,f
cve-2015-1680,5/12/2015,,5/13/2015,f
cve-2015-5472,,,9/15/2015,f
cve-2016-1641,,,3/5/2016,f
cve-2015-0189,,,5/20/2015,f
cve-2014-4484,1/27/2015,,1/30/2015,f
cve-2015-6710,10/13/2015,,10/14/2015,f
cve-2015-4759,,,7/16/2015,f
cve-2015-0228,,,3/7/2015,f
cve-2015-0236,,,1/29/2015,f
cve-2015-1617,,,2/17/2015,f
cve-2015-2563,,,3/20/2015,f
cve-2015-5371,6/30/2015,,7/6/2015,f
cve-2015-5455,,,7/8/2015,f
cve-2012-0187,,,6/22/2012,f
cve-2012-0193,,,1/19/2012,f
cve-2015-7307,,,9/21/2015,f
cve-2014-9517,,,1/5/2015,f
cve-2015-0225,,,4/3/2015,f
cve-2015-6471,,,12/22/2015,f
cve-2015-4091,,,5/26/2015,f
cve-2015-5898,,,9/18/2015,f
cve-2015-5870,,,10/8/2015,f
cve-2014-9468,,,2/19/2015,f
cve-2014-9685,,,2/25/2015,f
cve-2015-0452,,,4/16/2015,f
cve-2015-5512,,,8/18/2015,f
cve-2015-7043,,,12/11/2015,f
cve-2015-7046,,,12/11/2015,f
cve-2015-4335,,,6/9/2015,f
cve-2015-5665,,,10/26/2015,f
cve-2015-0917,,,1/8/2015,f
cve-2016-7033,,,9/7/2016,f
cve-2014-6890,,,10/2/2014,f
cve-2015-2171,,,3/30/2015,f
cve-2015-6033,,,10/30/2015,f
cve-2015-7059,,,12/11/2015,f
cve-2014-9276,,,1/4/2015,f
cve-2015-0363,,,1/21/2015,f
cve-2014-9604,,,1/16/2015,f
cve-2015-7187,,,11/4/2015,f
cve-2014-9639,,,1/23/2015,f
cve-2014-9646,,,1/27/2015,f
cve-2012-0212,,,6/15/2012,f
cve-2016-1644,,,3/13/2016,f
cve-2015-4835,,,10/21/2015,f
cve-2014-9671,,,2/8/2015,f
cve-2015-6122,,,12/9/2015,f
cve-2015-1614,,,2/19/2015,f
cve-2014-4835,,,1/17/2015,f
cve-2015-5795,,,9/18/2015,f
cve-2015-5791,,,9/18/2015,f
cve-2014-9715,,,5/27/2015,f
cve-2015-7080,,,12/11/2015,f
cve-2014-8873,,,11/9/2015,f
cve-2012-0226,,,4/2/2012,f
cve-2015-7084,,1/28/2016,12/11/2015,f
cve-2015-5490,,,8/18/2015,f
cve-2014-6599,,,1/21/2015,f
cve-2015-0581,,,1/28/2015,f
cve-2015-0584,,,2/19/2015,f
cve-2015-0607,,,3/5/2015,f
cve-2014-8821,,,1/30/2015,f
cve-2015-1140,4/8/2015,,4/10/2015,f
cve-2015-0645,,,3/26/2015,f
cve-2015-0008,,,2/10/2015,f
cve-2015-0251,,,4/8/2015,f
cve-2012-0238,,,2/21/2012,f
cve-2016-1665,,,5/14/2016,f
cve-2016-1672,,,6/5/2016,f
cve-2015-0681,,,7/24/2015,f
cve-2015-0257,,,5/1/2015,f
cve-2015-0744,,,5/30/2015,f
cve-2015-0753,,,5/29/2015,f
cve-2015-0812,,,4/1/2015,f
cve-2015-0823,,,2/25/2015,f
cve-2015-0838,,,3/31/2015,f
cve-2012-0243,,,2/21/2012,f
cve-2012-0246,,,4/2/2012,f
cve-2012-0247,,,6/5/2012,f
cve-2016-1712,,,8/2/2016,f
cve-2015-0878,,,2/20/2015,f
cve-2015-1334,,,8/12/2015,f
cve-2015-2534,,,9/8/2015,f
cve-2015-4867,,,10/21/2015,f
cve-2015-0902,,,4/3/2015,f
cve-2015-0924,,,1/17/2015,f
cve-2015-0978,,,3/13/2015,f
cve-2015-1088,,,4/10/2015,f
cve-2015-1122,,,4/10/2015,f
cve-2015-1170,,,3/6/2015,f
cve-2015-1237,,,4/19/2015,f
cve-2012-0248,,,6/5/2012,f
cve-2012-0262,,,12/31/2013,f
cve-2016-1898,,,1/14/2016,f
cve-2016-1918,,,4/22/2016,f
cve-2015-1209,,,2/6/2015,f
cve-2015-1214,,,3/8/2015,f
cve-2015-1220,,,3/8/2015,f
cve-2015-1230,3/12/2015,,3/8/2015,f
cve-2009-1787,,5/18/2009,5/26/2009,f
cve-2012-0272,,,9/19/2012,f
cve-2012-0290,,,2/6/2012,f
cve-2016-1953,,,3/13/2016,f
cve-2015-1255,,,5/20/2015,f
cve-2015-1740,,,6/9/2015,f
cve-2015-1279,,,7/22/2015,f
cve-2015-5919,,,10/8/2015,f
cve-2015-0832,,,2/25/2015,f
cve-2015-1284,,,7/22/2015,f
cve-2014-9438,,,1/2/2015,f
cve-2015-2197,,,3/3/2015,f
cve-2012-0300,,,7/5/2012,f
cve-2012-0315,,,2/22/2012,f
cve-2014-9523,,,1/5/2015,f
cve-2015-1576,,,2/11/2015,f
cve-2014-4882,,,6/23/2015,f
cve-2015-5799,,,9/18/2015,f
cve-2015-1485,,,6/28/2015,f
cve-2015-1536,,,9/30/2015,f
cve-2015-2350,,,3/19/2015,f
cve-2015-5021,,,11/3/2015,f
cve-2015-0146,,,3/18/2015,f
cve-2015-6605,,,10/6/2015,f
cve-2015-5416,8/24/2015,,8/24/2015,f
cve-2015-4769,,,7/16/2015,f
cve-2015-4305,,,9/19/2015,f
cve-2015-4306,,,9/19/2015,f
cve-2016-2067,,,7/10/2016,f
cve-2015-4299,,,8/19/2015,f
cve-2015-4303,,,8/20/2015,f
cve-2015-2591,,,7/16/2015,f
cve-2015-1682,5/12/2015,,5/13/2015,f
cve-2015-8564,,,12/16/2015,f
cve-2015-1772,,,12/21/2015,f
cve-2015-0468,,,7/16/2015,f
cve-2015-2627,,,7/16/2015,f
cve-2015-0828,,,2/25/2015,f
cve-2012-0326,,,3/17/2012,f
cve-2012-0330,,,2/29/2012,f
cve-2016-2072,,,2/17/2016,f
cve-2016-2100,,,5/20/2016,f
cve-2016-2307,,,10/5/2016,f
cve-2016-2333,,,4/25/2016,f
cve-2016-2344,,,3/28/2016,f
cve-2015-0831,,,2/25/2015,f
cve-2012-0394,,2/5/2014,1/8/2012,t
cve-2012-0398,,,3/14/2012,f
cve-2012-0419,,,9/28/2012,f
cve-2012-0445,,,2/1/2012,f
cve-2012-0446,,,2/1/2012,f
cve-2012-0447,,,2/1/2012,f
cve-2012-0478,,,4/25/2012,f
cve-2015-6037,,,10/13/2015,f
cve-2015-0204,,,1/8/2015,f
cve-2015-1821,,,4/16/2015,f
cve-2015-5778,,,8/16/2015,f
cve-2015-1884,,,6/28/2015,f
cve-2015-6278,,,9/27/2015,f
cve-2015-1827,,,3/30/2015,f
cve-2015-1852,,,4/17/2015,f
cve-2015-1923,6/30/2015,,6/30/2015,f
cve-2014-8840,1/27/2015,,1/30/2015,f
cve-2012-0516,,,5/3/2012,f
cve-2015-1958,,,8/3/2015,f
cve-2015-2016,,,10/3/2015,f
cve-2014-6131,,,3/18/2015,f
cve-2015-0672,,,3/26/2015,f
cve-2015-6051,11/10/2015,,10/13/2015,f
cve-2015-6480,9/29/2015,,12/21/2015,f
cve-2015-6284,,,9/20/2015,f
cve-2015-2187,,,3/7/2015,f
cve-2014-6129,,,3/18/2015,f
cve-2012-0528,,,5/3/2012,f
cve-2015-2239,,,3/8/2015,f
cve-2014-6175,,,6/7/2015,f
cve-2015-2374,,,7/14/2015,f
cve-2015-2411,,,7/14/2015,f
cve-2015-0480,,,4/16/2015,f
cve-2015-6055,10/13/2015,,10/13/2015,f
cve-2015-2112,,,4/14/2015,f
cve-2015-5808,,,9/18/2015,f
cve-2015-5931,,,10/23/2015,f
cve-2015-2441,,,8/14/2015,f
cve-2015-2448,8/11/2015,,8/14/2015,f
cve-2015-2453,,,8/14/2015,f
cve-2016-2384,,,4/27/2016,f
cve-2016-2408,,,8/2/2016,f
cve-2016-2415,,,4/17/2016,f
cve-2012-0530,,,5/3/2012,f
cve-2012-0534,,,5/3/2012,f
cve-2012-0543,,,5/3/2012,f
cve-2012-0550,,,5/3/2012,f
cve-2012-0555,,,5/3/2012,f
cve-2012-0559,,,5/3/2012,f
cve-2012-0562,,,5/3/2012,f
cve-2012-0563,,,7/17/2012,f
cve-2012-0582,,,5/3/2012,f
cve-2016-2571,,,2/26/2016,f
cve-2015-0301,,,1/13/2015,f
cve-2014-9640,,,1/23/2015,f
cve-2014-8390,,,4/3/2015,f
cve-2015-2317,,,3/25/2015,f
cve-2015-3131,,,7/9/2015,f
cve-2015-2536,,,9/8/2015,f
cve-2015-2567,,,4/16/2015,f
cve-2014-6362,,,2/10/2015,f
cve-2014-8638,,,1/14/2015,f
cve-2013-4468,,,5/14/2014,t
cve-2012-0583,,,5/3/2012,f
cve-2016-2774,,,3/9/2016,f
cve-2016-7125,,,9/11/2016,f
cve-2016-7128,,,9/11/2016,f
cve-2015-5846,,,9/18/2015,f
cve-2015-4833,,,10/21/2015,f
cve-2014-8034,,,1/15/2015,f
cve-2015-2635,,,7/16/2015,f
cve-2015-2654,,,7/16/2015,f
cve-2015-2709,,,5/14/2015,f
cve-2012-0587,,,3/8/2012,f
cve-2012-0589,,,3/8/2012,f
cve-2012-0592,4/18/2012,,3/8/2012,f
cve-2015-6655,,,8/31/2015,t
cve-2015-2714,,,5/14/2015,f
cve-2015-8247,,,12/15/2015,f
cve-2015-2721,,,7/5/2015,f
cve-2015-2939,,,4/13/2015,f
cve-2015-3671,,,7/2/2015,f
cve-2015-2725,,,7/5/2015,f
cve-2015-3690,7/1/2015,,7/2/2015,f
cve-2015-2759,,,3/27/2015,f
cve-2015-2871,,,7/31/2015,f
cve-2015-2902,,,11/3/2015,f
cve-2015-2924,,,11/16/2015,f
cve-2012-0596,,,3/8/2012,f
cve-2016-7131,,,9/11/2016,f
cve-2014-6588,,,1/21/2015,f
cve-2014-6597,,,1/21/2015,f
cve-2015-0482,,,4/16/2015,f
cve-2014-6600,,,1/21/2015,f
cve-2015-2983,,,8/22/2015,f
cve-2015-3007,,,7/14/2015,f
cve-2015-3702,,,7/2/2015,f
cve-2015-3108,,,6/9/2015,f
cve-2012-0608,,,3/8/2012,f
cve-2012-0609,,,3/8/2012,f
cve-2016-2797,,,3/13/2016,f
cve-2016-7133,,,9/11/2016,f
cve-2015-0387,,,1/21/2015,f
cve-2015-5810,,,9/18/2015,f
cve-2015-3179,,,6/1/2015,f
cve-2015-3232,,,6/22/2015,f
cve-2015-3335,,,4/19/2015,f
cve-2014-7270,,,2/1/2015,f
cve-2015-3385,,,4/21/2015,f
cve-2015-3388,,,4/21/2015,f
cve-2012-0611,,,3/8/2012,f
cve-2012-0646,,,3/8/2012,f
cve-2012-0659,6/6/2012,,5/10/2012,f
cve-2012-0664,6/27/2012,,5/15/2012,f
cve-2015-3438,,,8/4/2015,f
cve-2015-3650,,,7/10/2015,f
cve-2015-3660,,,7/2/2015,f
cve-2015-3724,7/1/2015,,7/2/2015,f
cve-2015-3762,,,8/16/2015,f
cve-2015-3751,,,8/16/2015,f
cve-2015-3791,,,8/16/2015,f
cve-2015-5166,,,8/12/2015,f
cve-2015-7244,,,11/3/2015,f
cve-2015-0487,,,4/16/2015,f
cve-2015-3871,,,10/6/2015,f
cve-2009-1821,,5/15/2009,5/29/2009,f
cve-2016-5238,,,6/14/2016,f
cve-2016-5257,,,9/22/2016,f
cve-2014-7810,,,6/7/2015,f
cve-2015-3966,,,8/30/2015,f
cve-2015-6688,10/13/2015,,10/14/2015,f
cve-2015-6703,10/13/2015,,10/14/2015,f
cve-2015-6774,,,12/5/2015,f
cve-2015-6777,,,12/5/2015,f
cve-2012-0665,6/6/2012,,5/15/2012,f
cve-2012-0692,,,10/2/2012,f
cve-2012-0693,,,1/13/2012,f
cve-2012-0700,,,1/31/2013,f
cve-2015-0448,,,4/16/2015,f
cve-2015-2640,,,7/16/2015,f
cve-2015-6976,,,10/23/2015,f
cve-2015-7048,,,12/11/2015,f
cve-2015-7060,,,12/11/2015,f
cve-2014-10024,,,1/13/2015,f
cve-2015-7102,,,12/11/2015,f
cve-2015-7203,,,12/16/2015,f
cve-2015-7282,,,12/30/2015,f
cve-2015-7370,,,10/14/2015,f
cve-2012-0732,,,5/2/2012,f
cve-2012-0733,,,5/2/2012,f
cve-2016-5276,,,9/22/2016,f
cve-2016-5284,,,9/22/2016,f
cve-2015-7643,10/13/2015,,10/14/2015,f
cve-2015-7653,11/10/2015,,11/11/2015,f
cve-2015-7763,,,11/6/2015,f
cve-2015-7814,,,10/30/2015,f
cve-2014-4493,,,1/30/2015,f
cve-2015-0018,,,2/10/2015,f
cve-2012-0734,,,5/2/2012,f
cve-2012-0735,,,5/2/2012,f
cve-2012-0743,,,4/22/2012,f
cve-2016-5302,,,6/13/2016,f
cve-2015-7911,,,12/22/2015,f
cve-2015-7941,,,11/18/2015,f
cve-2015-7990,,,12/28/2015,f
cve-2015-7996,,,11/17/2015,f
cve-2015-4732,,,7/16/2015,f
cve-2015-8056,,,12/9/2015,f
cve-2012-0746,,,9/10/2012,f
cve-2016-2856,,,3/13/2016,f
cve-2016-2875,,,8/7/2016,f
cve-2015-8262,,,12/26/2015,f
cve-2015-4271,,,7/15/2015,f
cve-2015-7311,,,10/1/2015,f
cve-2015-8072,,,11/3/2015,f
cve-2015-8073,,,11/3/2015,f
cve-2015-0397,,,1/21/2015,f
cve-2014-9198,,,1/27/2015,f
cve-2015-8453,12/8/2015,,12/9/2015,f
cve-2015-0133,,,3/12/2015,f
cve-2012-0801,,,7/17/2012,f
cve-2012-0802,,,6/19/2012,f
cve-2012-0827,,,10/28/2013,f
cve-2016-2881,,,11/30/2016,f
cve-2016-2923,,,7/7/2016,f
cve-2016-3002,,,11/30/2016,f
cve-2015-5423,8/24/2015,,8/24/2015,f
cve-2015-7617,10/13/2015,,10/14/2015,f
cve-2015-7618,10/13/2015,,10/14/2015,f
cve-2015-7771,,,11/19/2015,f
cve-2015-7884,,,12/28/2015,f
cve-2015-7991,,,11/10/2015,f
cve-2012-0862,,,6/4/2012,f
cve-2012-0875,,,2/4/2014,f
cve-2012-0884,,,3/12/2012,f
cve-2014-9746,,,6/7/2016,f
cve-2012-0891,,,3/14/2014,f
cve-2012-0900,,1/16/2012,1/20/2012,f
cve-2012-0903,,,1/20/2012,f
cve-2012-0909,,,1/24/2012,f
cve-2012-0912,,,1/24/2012,f
cve-2012-0918,,,1/24/2012,f
cve-2012-0924,3/22/2012,,2/8/2012,f
cve-2012-0989,,1/18/2012,10/1/2012,f
cve-2012-1004,,,2/7/2012,f
cve-2012-1010,,,2/7/2012,t
cve-2012-1031,,,2/7/2012,f
cve-2012-1048,,2/7/2012,2/12/2012,f
cve-2012-1052,,,2/13/2012,f
cve-2016-3209,,10/20/2016,10/13/2016,f
cve-2012-1062,,,2/13/2012,f
cve-2012-1064,,,2/6/2013,f
cve-2012-1065,,3/19/2012,2/14/2012,f
cve-2012-1066,,,2/14/2012,f
cve-2012-1069,,2/2/2012,2/14/2012,f
cve-2012-1076,,,2/14/2012,f
cve-2012-1084,,,2/14/2012,f
cve-2012-1085,,,2/14/2012,f
cve-2012-1088,,,2/15/2014,f
cve-2012-1097,,,5/17/2012,f
cve-2015-8039,10/13/2015,,11/2/2015,f
cve-2015-8543,,,12/28/2015,f
cve-2015-8252,,,12/26/2015,f
cve-2015-8241,,,12/15/2015,f
cve-2015-5324,,,11/25/2015,f
cve-2015-2722,,,7/5/2015,f
cve-2015-8363,,,11/26/2015,f
cve-2015-8402,,,12/9/2015,f
cve-2015-8407,,,12/9/2015,f
cve-2015-8438,12/8/2015,,12/9/2015,f
cve-2016-5668,,,8/2/2016,f
cve-2015-0727,,,5/14/2015,f
cve-2015-8439,12/8/2015,,12/9/2015,f
cve-2014-6992,,,10/16/2014,f
cve-2015-1238,,,4/19/2015,f
cve-2015-1879,,,2/19/2015,f
cve-2015-5043,,,11/8/2015,f
cve-2015-4966,,,11/8/2015,f
cve-2015-7045,,,12/11/2015,f
cve-2012-1099,,,3/13/2012,f
cve-2012-1137,,,4/25/2012,f
cve-2012-1149,,,6/21/2012,f
cve-2016-5670,,,8/2/2016,f
cve-2015-0263,,,6/3/2015,f
cve-2015-4364,,,6/15/2015,f
cve-2015-4377,,,6/15/2015,f
cve-2015-3439,,,8/5/2015,f
cve-2015-6624,,,12/8/2015,f
cve-2015-8388,,,12/1/2015,f
cve-2014-9202,,,9/27/2015,f
cve-2015-0451,,,4/16/2015,f
cve-2015-4696,,,7/1/2015,f
cve-2015-0290,,,3/19/2015,f
cve-2012-1165,,,3/15/2012,f
cve-2012-1171,,,2/15/2014,f
cve-2016-3299,,,8/9/2016,f
cve-2016-5679,,,8/31/2016,f
cve-2015-2404,7/14/2015,,7/14/2015,f
cve-2015-8411,,12/18/2015,12/9/2015,f
cve-2012-1181,,,3/19/2012,f
cve-2012-1192,,,2/17/2012,f
cve-2012-1200,,2/11/2012,2/17/2012,f
cve-2012-1207,,,2/20/2012,f
cve-2012-1213,,2/13/2012,2/20/2012,f
cve-2012-1217,,2/13/2012,2/20/2012,f
cve-2012-1227,,,2/20/2012,t
cve-2012-1288,,,2/23/2012,f
cve-2015-1388,,,3/24/2015,f
cve-2014-9529,,,1/9/2015,f
cve-2015-0116,,,6/28/2015,f
cve-2015-2504,,,9/8/2015,f
cve-2015-2781,,,4/14/2015,f
cve-2015-7184,,,10/18/2015,f
cve-2012-1297,,,3/19/2012,t
cve-2012-1308,,,10/8/2012,t
cve-2012-1386,,,3/7/2012,f
cve-2012-1406,,,3/7/2012,f
cve-2012-1407,,,3/7/2012,f
cve-2012-1422,,,3/21/2012,f
cve-2012-1426,,,3/21/2012,f
cve-2015-1794,,,12/6/2015,f
cve-2015-6724,10/13/2015,,10/14/2015,f
cve-2015-2779,,,4/10/2015,f
cve-2015-7211,,,12/16/2015,f
